node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,891.0,4768.0,9717.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4416.0,4892.0,8948.0,28800.0,-1.0,600.0,0.0,
C2,Customer,3329.0,3652.0,19831.0,28800.0,-1.0,600.0,0.0,
C3,Customer,4783.0,833.0,1290.0,20914.0,-1.0,600.0,0.0,
C4,Customer,3186.0,3327.0,11027.0,28265.0,-1.0,600.0,0.0,
C5,Customer,2811.0,354.0,11881.0,28800.0,-1.0,600.0,0.0,
C6,Customer,4104.0,1942.0,11772.0,22113.0,-1.0,600.0,0.0,
C7,Customer,175.0,4333.0,0.0,11863.0,-1.0,600.0,0.0,
C8,Customer,1557.0,1897.0,22859.0,28800.0,-1.0,600.0,0.0,
C9,Customer,4014.0,2649.0,18451.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4562.0,1022.0,0.0,25101.0,-1.0,600.0,0.0,
C11,Customer,4093.0,3753.0,18464.0,28558.0,-1.0,600.0,0.0,
C12,Customer,204.0,2363.0,13863.0,28800.0,-1.0,600.0,0.0,
C13,Customer,3805.0,4252.0,4447.0,13988.0,-1.0,600.0,0.0,
C14,Customer,4530.0,1405.0,4746.0,28800.0,-1.0,600.0,0.0,
C15,Customer,135.0,4625.0,10824.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1175.0,756.0,0.0,11485.0,-1.0,600.0,0.0,
C17,Customer,2542.0,504.0,0.0,12081.0,-1.0,600.0,0.0,
C18,Customer,2069.0,1729.0,14183.0,28800.0,-1.0,600.0,0.0,
C19,Customer,1166.0,3551.0,0.0,22913.0,-1.0,600.0,0.0,
C20,Customer,4413.0,4561.0,24458.0,28800.0,-1.0,600.0,0.0,
C21,Customer,2969.0,4421.0,16320.0,28800.0,-1.0,600.0,0.0,
C22,Customer,3922.0,4743.0,14924.0,27244.0,-1.0,600.0,0.0,
C23,Customer,1860.0,109.0,0.0,18188.0,-1.0,600.0,0.0,
C24,Customer,4591.0,1730.0,9348.0,28800.0,-1.0,600.0,0.0,
C25,Customer,2657.0,2914.0,16954.0,26224.0,-1.0,600.0,0.0,
C26,Customer,3263.0,3270.0,17369.0,28800.0,-1.0,600.0,0.0,
C27,Customer,1350.0,4760.0,0.0,16031.0,-1.0,600.0,0.0,
C28,Customer,289.0,2034.0,0.0,21169.0,-1.0,600.0,0.0,
C29,Customer,1430.0,4452.0,6874.0,28800.0,-1.0,600.0,0.0,
C30,Customer,1788.0,2378.0,15969.0,28800.0,-1.0,600.0,0.0,
C31,Customer,1900.0,2331.0,0.0,16113.0,-1.0,600.0,0.0,
C32,Customer,3863.0,4126.0,6386.0,25751.0,-1.0,600.0,0.0,
C33,Customer,2903.0,4706.0,4331.0,15002.0,-1.0,600.0,0.0,
C34,Customer,999.0,1176.0,794.0,9238.0,-1.0,600.0,0.0,
C35,Customer,2543.0,4922.0,11161.0,28800.0,-1.0,600.0,0.0,
C36,Customer,2062.0,1599.0,13121.0,28800.0,-1.0,600.0,0.0,
C37,Customer,1449.0,4358.0,0.0,16418.0,-1.0,600.0,0.0,
C38,Customer,1048.0,4460.0,11012.0,20560.0,-1.0,600.0,0.0,
C39,Customer,883.0,939.0,12211.0,28800.0,-1.0,600.0,0.0,
C40,Customer,3907.0,4198.0,9641.0,25905.0,-1.0,600.0,0.0,
C41,Customer,4101.0,2679.0,2271.0,11579.0,-1.0,600.0,0.0,
C42,Customer,1855.0,3386.0,8847.0,28800.0,-1.0,600.0,0.0,
C43,Customer,3658.0,4641.0,0.0,9310.0,-1.0,600.0,0.0,
C44,Customer,412.0,4362.0,0.0,11175.0,-1.0,600.0,0.0,
C45,Customer,22.0,4494.0,8119.0,24588.0,-1.0,600.0,0.0,
C46,Customer,617.0,3672.0,0.0,14899.0,-1.0,600.0,0.0,
C47,Customer,1278.0,1929.0,14292.0,28800.0,-1.0,600.0,0.0,
C48,Customer,4153.0,1960.0,415.0,22508.0,-1.0,600.0,0.0,
C49,Customer,4574.0,1666.0,12815.0,27364.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
