node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3916.71961382,770.08350161,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,3868.22055315,974.19765552,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,3958.44294153,711.30922172,9372.0,28800.0,-1.0,600.0,0.0,
C3,Customer,3877.42857799,785.00125586,4079.0,28800.0,-1.0,600.0,0.0,
C4,Customer,3895.40712771,780.1186006,4242.0,20186.0,-1.0,600.0,0.0,
C5,Customer,3830.9376593,860.51022034,3733.0,28800.0,-1.0,600.0,0.0,
C6,Customer,3779.06052613,721.8679712999998,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4188.65727568,4803.914805899999,8672.0,28800.0,-1.0,600.0,0.0,
C8,Customer,4397.17411947,4848.78013608,3496.0,28800.0,-1.0,600.0,0.0,
C9,Customer,4354.79818648,4682.10393995,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4416.00194141,4551.52357647,0.0,10084.0,-1.0,600.0,0.0,
C11,Customer,4280.91156882,4787.67992452,0.0,28800.0,-1.0,600.0,0.0,
C12,Customer,4391.24169297,4666.15217567,0.0,18336.0,-1.0,600.0,0.0,
C13,Customer,4511.08408857,4584.51112273,0.0,15854.0,-1.0,600.0,0.0,
C14,Customer,4578.86024226,4696.89382151,0.0,28800.0,-1.0,600.0,0.0,
C15,Customer,4392.01344242,4729.23719629,8338.0,28800.0,-1.0,600.0,0.0,
C16,Customer,4155.38569994,4676.55401221,0.0,25936.0,-1.0,600.0,0.0,
C17,Customer,4449.63081161,4755.77028618,8123.0,28800.0,-1.0,600.0,0.0,
C18,Customer,4226.38660179,4565.54406857,18702.0,28800.0,-1.0,600.0,0.0,
C19,Customer,4352.00958405,4770.90284843,10866.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
