node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4868.19199161,1726.88775822,3295.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4540.47809951,1586.95079255,0.0,18455.0,-1.0,600.0,0.0,
C2,Customer,4661.63363787,1636.70505672,0.0,25582.0,-1.0,600.0,0.0,
C3,Customer,4727.14021914,1651.34116042,0.0,16376.0,-1.0,600.0,0.0,
C4,Customer,4730.5487554,1707.46898655,0.0,13645.0,-1.0,600.0,0.0,
C5,Customer,4631.04935341,1579.56533128,0.0,28800.0,-1.0,600.0,0.0,
C6,Customer,4787.45906074,1807.40004851,1767.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4725.08007805,1672.05980584,8043.0,28800.0,-1.0,600.0,0.0,
C8,Customer,4717.02256598,1648.99015098,0.0,28714.0,-1.0,600.0,0.0,
C9,Customer,4541.6737298,1711.22639958,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4749.30295318,1652.77939449,0.0,28800.0,-1.0,600.0,0.0,
C11,Customer,4692.19874351,1798.91954343,7223.0,28800.0,-1.0,600.0,0.0,
C12,Customer,4711.39407293,1562.19644482,3750.0,28800.0,-1.0,600.0,0.0,
C13,Customer,4716.92006132,1663.26127602,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,4528.37271617,1752.80880438,0.0,28800.0,-1.0,600.0,0.0,
C15,Customer,4825.0,1631.0,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,4703.94612689,1629.64767477,0.0,24823.0,-1.0,600.0,0.0,
C17,Customer,4008.5525181,4278.0507026999985,0.0,23557.0,-1.0,600.0,0.0,
C18,Customer,3895.15624951,4429.61149847,0.0,22628.0,-1.0,600.0,0.0,
