node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,702.16067925,2974.34049868,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,636.3943909,3219.32390413,1269.0,22182.0,-1.0,600.0,0.0,
C2,Customer,640.17444258,2993.04870401,1201.0,28800.0,-1.0,600.0,0.0,
C3,Customer,714.78371446,3181.84005208,0.0,28500.0,-1.0,600.0,0.0,
C4,Customer,663.36768138,3281.02162299,10430.0,28800.0,-1.0,600.0,0.0,
C5,Customer,763.08717524,3197.15952294,0.0,27575.0,-1.0,600.0,0.0,
C6,Customer,720.63068584,3279.77992787,1718.0,27520.0,-1.0,600.0,0.0,
C7,Customer,900.59676891,3334.09622264,0.0,14077.0,-1.0,600.0,0.0,
C8,Customer,496.24117234,3247.56547178,0.0,21783.0,-1.0,600.0,0.0,
C9,Customer,832.1581242000002,3063.40386934,0.0,21690.0,-1.0,600.0,0.0,
C10,Customer,732.40059537,3137.84056345,7818.0,24741.0,-1.0,600.0,0.0,
C11,Customer,714.36733293,3097.00081286,0.0,28800.0,-1.0,600.0,0.0,
C12,Customer,836.91467124,3324.88610559,0.0,21674.0,-1.0,600.0,0.0,
C13,Customer,712.65210622,3119.01489377,0.0,18404.0,-1.0,600.0,0.0,
C14,Customer,570.74788535,3241.76432343,9509.0,28800.0,-1.0,600.0,0.0,
C15,Customer,695.65324209,3100.07881086,352.0,28800.0,-1.0,600.0,0.0,
C16,Customer,801.6937815,3022.8064865,124.0,22074.0,-1.0,600.0,0.0,
C17,Customer,924.10648007,281.26594933,0.0,28800.0,-1.0,600.0,0.0,
C18,Customer,702.91003488,344.7014517,0.0,17478.0,-1.0,600.0,0.0,
