node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4385.54833602,2198.18977932,0.0,14107.0,-1.0,600.0,0.0,
C1,Customer,4252.31070371,2200.1910349,0.0,17068.0,-1.0,600.0,0.0,
C2,Customer,4353.22492953,2326.3420958,0.0,12281.0,-1.0,600.0,0.0,
C3,Customer,4235.85008069,1943.77457196,8098.0,28800.0,-1.0,600.0,0.0,
C4,Customer,4323.39780911,2030.00132349,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4473.46333193,2349.63820085,0.0,23339.0,-1.0,600.0,0.0,
C6,Customer,4221.23809083,2141.00019184,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4168.02436068,2169.75679853,0.0,26067.0,-1.0,600.0,0.0,
C8,Customer,4094.28116901,2117.45952477,0.0,22136.0,-1.0,600.0,0.0,
C9,Customer,4112.66340021,2057.54296922,7378.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
