node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2053.0,3692.0,3188.0,28800.0,-1.0,600.0,0.0,
C1,Customer,1059.0,3824.0,8117.0,28800.0,-1.0,600.0,0.0,
C2,Customer,4973.0,1074.0,0.0,28800.0,-1.0,600.0,0.0,
C3,Customer,4712.0,2439.0,4089.0,28800.0,-1.0,600.0,0.0,
C4,Customer,3228.0,2024.0,6464.0,21581.0,-1.0,600.0,0.0,
C5,Customer,3675.0,3866.0,0.0,24008.0,-1.0,600.0,0.0,
C6,Customer,2185.0,2365.0,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,299.0,2736.0,0.0,21586.0,-1.0,600.0,0.0,
C8,Customer,1667.0,4590.0,0.0,13536.0,-1.0,600.0,0.0,
C9,Customer,4203.0,1174.0,0.0,26716.0,-1.0,600.0,0.0,
C10,Customer,3979.0,782.0,5617.0,28800.0,-1.0,600.0,0.0,
C11,Customer,1494.0,319.0,4981.0,28800.0,-1.0,600.0,0.0,
C12,Customer,2666.0,1877.0,0.0,26954.0,-1.0,600.0,0.0,
C13,Customer,1770.0,4660.0,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,132.0,391.0,0.0,17699.0,-1.0,600.0,0.0,
C15,Customer,1693.0,3108.0,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,316.0,3536.0,5751.0,28008.0,-1.0,600.0,0.0,
C17,Customer,2.0,3306.0,0.0,28800.0,-1.0,600.0,0.0,
C18,Customer,3038.0,2452.0,0.0,28800.0,-1.0,600.0,0.0,
C19,Customer,1093.0,2598.0,12769.0,28800.0,-1.0,600.0,0.0,
C20,Customer,1583.0,1762.0,0.0,23520.0,-1.0,600.0,0.0,
