node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2921.0,4320.0,3257.0,10522.0,-1.0,600.0,0.0,
C1,Customer,2357.0,2706.0,11146.0,23147.0,-1.0,600.0,0.0,
C2,Customer,2885.0,3304.0,58.0,24725.0,-1.0,600.0,0.0,
C3,Customer,4407.0,1822.0,0.0,23724.0,-1.0,600.0,0.0,
C4,Customer,3896.0,1806.0,7305.0,28800.0,-1.0,600.0,0.0,
C5,Customer,3171.0,4821.0,0.0,22925.0,-1.0,600.0,0.0,
C6,Customer,3577.0,2271.0,6857.0,25307.0,-1.0,600.0,0.0,
C7,Customer,616.0,1440.0,0.0,16804.0,-1.0,600.0,0.0,
C8,Customer,4673.0,139.0,0.0,6417.0,-1.0,600.0,0.0,
C9,Customer,735.0,4332.0,6689.0,20340.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
