node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4371.26955218,2439.7535268,8002.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4407.24543645,2328.34796412,5625.0,26273.0,-1.0,600.0,0.0,
C2,Customer,4408.82053041,2427.35859307,4163.0,26590.0,-1.0,600.0,0.0,
C3,Customer,4366.77935266,2466.81996143,20322.0,28800.0,-1.0,600.0,0.0,
C4,Customer,4399.58959266,2570.98947118,6542.0,28469.0,-1.0,600.0,0.0,
C5,Customer,3499.639883,2070.92075405,5857.0,27925.0,-1.0,600.0,0.0,
C6,Customer,3460.80030392,2316.97875829,9061.0,25008.0,-1.0,600.0,0.0,
C7,Customer,3619.08408857,1971.51112273,4291.0,27980.0,-1.0,600.0,0.0,
C8,Customer,3647.41706721,2117.25747758,9874.0,21137.0,-1.0,600.0,0.0,
C9,Customer,3684.18239017,2166.35327919,0.0,13758.0,-1.0,600.0,0.0,
C10,Customer,3514.5048968,2097.77740571,14438.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3316.41968419,2147.52657118,0.0,14674.0,-1.0,600.0,0.0,
C12,Customer,3474.67693893,2065.46420506,2391.0,20020.0,-1.0,600.0,0.0,
C13,Customer,3463.61497433,2104.99744394,0.0,4736.0,-1.0,600.0,0.0,
C14,Customer,3683.5782514,2062.38414484,11143.0,28800.0,-1.0,600.0,0.0,
C15,Customer,3329.70435545,1978.42602881,0.0,21572.0,-1.0,600.0,0.0,
C16,Customer,3376.84118277,1976.86705603,4702.0,28800.0,-1.0,600.0,0.0,
C17,Customer,3577.46954958,2259.7951613,0.0,21405.0,-1.0,600.0,0.0,
