node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,326.88108299,3355.02095234,14606.0,28800.0,-1.0,600.0,0.0,
C1,Customer,503.53009893,3353.91373903,6236.0,28800.0,-1.0,600.0,0.0,
C2,Customer,482.62410714,3301.94456732,10167.0,23995.0,-1.0,600.0,0.0,
C3,Customer,454.5222739,3303.141281800001,21213.0,28800.0,-1.0,600.0,0.0,
C4,Customer,462.5516535,3190.00098537,5278.0,25237.0,-1.0,600.0,0.0,
C5,Customer,362.37398493,3331.22250746,12724.0,24317.0,-1.0,600.0,0.0,
C6,Customer,2656.03872723,4600.3826028,16529.0,28800.0,-1.0,600.0,0.0,
C7,Customer,2906.48798003,4594.32370785,0.0,12399.0,-1.0,600.0,0.0,
C8,Customer,2751.27601734,4523.63712886,0.0,24312.0,-1.0,600.0,0.0,
C9,Customer,2864.17411088,4422.51254064,3665.0,12777.0,-1.0,600.0,0.0,
C10,Customer,2846.90615468,4585.78761404,7961.0,16027.0,-1.0,600.0,0.0,
C11,Customer,2883.53922331,4559.32089672,18286.0,28800.0,-1.0,600.0,0.0,
C12,Customer,2907.45353654,4587.68897808,0.0,16075.0,-1.0,600.0,0.0,
C13,Customer,2874.98764102,4771.61971138,11681.0,28800.0,-1.0,600.0,0.0,
C14,Customer,2761.92497493,4522.41544149,0.0,15010.0,-1.0,600.0,0.0,
C15,Customer,2985.8475294,4449.28605407,19471.0,28800.0,-1.0,600.0,0.0,
C16,Customer,2718.68876036,4542.06722274,7709.0,18312.0,-1.0,600.0,0.0,
C17,Customer,2989.53540962,4502.12405153,0.0,13608.0,-1.0,600.0,0.0,
