node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2186.56837313,3198.25894861,11281.0,26245.0,-1.0,600.0,0.0,
C1,Customer,2224.52593214,3269.42336339,11353.0,28800.0,-1.0,600.0,0.0,
C2,Customer,2159.30633164,3238.75461736,0.0,6824.0,-1.0,600.0,0.0,
C3,Customer,2327.31754157,3309.14857798,0.0,7498.0,-1.0,600.0,0.0,
C4,Customer,992.36609142,1576.07972225,0.0,15008.0,-1.0,600.0,0.0,
C5,Customer,896.60862771,1673.00106691,17698.0,28800.0,-1.0,600.0,0.0,
C6,Customer,1021.63196841,1620.23350293,425.0,27705.0,-1.0,600.0,0.0,
C7,Customer,775.58000363,1744.74737899,6704.0,28800.0,-1.0,600.0,0.0,
C8,Customer,944.21766784,1637.34841194,1474.0,28800.0,-1.0,600.0,0.0,
C9,Customer,936.96514093,1603.12496603,12627.0,20810.0,-1.0,600.0,0.0,
C10,Customer,763.63373457,1724.17152679,0.0,13719.0,-1.0,600.0,0.0,
C11,Customer,691.04968595,1676.89958797,5125.0,28800.0,-1.0,600.0,0.0,
C12,Customer,837.50129598,1613.43288855,513.0,23051.0,-1.0,600.0,0.0,
C13,Customer,909.91858179,1576.33435364,15339.0,28800.0,-1.0,600.0,0.0,
C14,Customer,770.93839736,1516.59348201,17054.0,28800.0,-1.0,600.0,0.0,
C15,Customer,908.07705535,1639.75986654,15324.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1054.09002582,1754.98657319,9110.0,28800.0,-1.0,600.0,0.0,
C17,Customer,903.91421845,1583.69684129,20466.0,28800.0,-1.0,600.0,0.0,
C18,Customer,776.21124918,1611.95802279,7629.0,24082.0,-1.0,600.0,0.0,
C19,Customer,891.11310666,1486.05126252,21366.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
