node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4949.0,858.0,23691.0,28800.0,-1.0,600.0,0.0,
C1,Customer,3800.0,4845.0,0.0,15351.0,-1.0,600.0,0.0,
C2,Customer,3467.0,3070.0,0.0,15657.0,-1.0,600.0,0.0,
C3,Customer,2524.0,656.0,6398.0,28800.0,-1.0,600.0,0.0,
C4,Customer,2897.0,3329.0,7684.0,21372.0,-1.0,600.0,0.0,
C5,Customer,4535.0,2576.0,1997.0,28800.0,-1.0,600.0,0.0,
C6,Customer,3087.0,2593.0,8449.0,21421.0,-1.0,600.0,0.0,
C7,Customer,131.0,3105.0,17169.0,28800.0,-1.0,600.0,0.0,
C8,Customer,2520.0,1510.0,0.0,6604.0,-1.0,600.0,0.0,
C9,Customer,213.0,808.0,0.0,21894.0,-1.0,600.0,0.0,
C10,Customer,3356.0,2376.0,4764.0,21568.0,-1.0,600.0,0.0,
C11,Customer,3898.0,2253.0,0.0,22797.0,-1.0,600.0,0.0,
C12,Customer,3797.0,1130.0,12401.0,28800.0,-1.0,600.0,0.0,
C13,Customer,1614.0,595.0,0.0,24782.0,-1.0,600.0,0.0,
C14,Customer,2927.0,4850.0,11503.0,28800.0,-1.0,600.0,0.0,
C15,Customer,833.0,1440.0,1106.0,12982.0,-1.0,600.0,0.0,
C16,Customer,4940.0,324.0,0.0,18262.0,-1.0,600.0,0.0,
C17,Customer,1291.0,662.0,0.0,16897.0,-1.0,600.0,0.0,
C18,Customer,1305.0,79.0,1984.0,25992.0,-1.0,600.0,0.0,
C19,Customer,1383.0,83.0,18718.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
