node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,126.0,4573.0,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,2145.0,2935.0,0.0,24894.0,-1.0,600.0,0.0,
C2,Customer,3278.0,4535.0,11476.0,28800.0,-1.0,600.0,0.0,
C3,Customer,3622.0,4828.0,0.0,28800.0,-1.0,600.0,0.0,
C4,Customer,3339.0,151.0,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,3530.0,2745.0,2787.0,28800.0,-1.0,600.0,0.0,
C6,Customer,1782.0,2688.0,0.0,27069.0,-1.0,600.0,0.0,
C7,Customer,1714.0,403.0,0.0,14342.0,-1.0,600.0,0.0,
C8,Customer,1222.0,3122.0,0.0,15990.0,-1.0,600.0,0.0,
C9,Customer,1686.0,3486.0,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,1147.0,3621.0,0.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3659.0,1918.0,0.0,28800.0,-1.0,600.0,0.0,
C12,Customer,4564.0,4073.0,5202.0,28800.0,-1.0,600.0,0.0,
C13,Customer,3012.0,4741.0,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,1599.0,4155.0,0.0,28800.0,-1.0,600.0,0.0,
C15,Customer,4868.0,4541.0,0.0,27608.0,-1.0,600.0,0.0,
C16,Customer,4785.0,966.0,10415.0,28800.0,-1.0,600.0,0.0,
C17,Customer,4980.0,3275.0,0.0,28800.0,-1.0,600.0,0.0,
C18,Customer,1181.0,1681.0,8585.0,28800.0,-1.0,600.0,0.0,
C19,Customer,603.0,3103.0,0.0,28800.0,-1.0,600.0,0.0,
C20,Customer,360.0,4767.0,2554.0,28800.0,-1.0,600.0,0.0,
