node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4053.0,71.0,7712.0,28800.0,-1.0,600.0,0.0,
C1,Customer,1357.0,1453.0,6837.0,14677.0,-1.0,600.0,0.0,
C2,Customer,92.0,1443.0,494.0,7765.0,-1.0,600.0,0.0,
C3,Customer,1318.0,4488.0,0.0,12961.0,-1.0,600.0,0.0,
C4,Customer,3334.0,1565.0,1358.0,21986.0,-1.0,600.0,0.0,
C5,Customer,1224.0,3557.0,66.0,21488.0,-1.0,600.0,0.0,
C6,Customer,934.0,1039.0,16931.0,28800.0,-1.0,600.0,0.0,
C7,Customer,3451.0,4907.0,0.0,17667.0,-1.0,600.0,0.0,
C8,Customer,1255.0,4667.0,2687.0,10198.0,-1.0,600.0,0.0,
C9,Customer,3977.0,268.0,0.0,20949.0,-1.0,600.0,0.0,
C10,Customer,153.0,1962.0,0.0,23611.0,-1.0,600.0,0.0,
C11,Customer,2829.0,1812.0,10101.0,18868.0,-1.0,600.0,0.0,
C12,Customer,4678.0,1238.0,1841.0,15690.0,-1.0,600.0,0.0,
C13,Customer,2418.0,423.0,11123.0,20105.0,-1.0,600.0,0.0,
C14,Customer,613.0,3248.0,18766.0,28800.0,-1.0,600.0,0.0,
C15,Customer,2974.0,4900.0,13274.0,28800.0,-1.0,600.0,0.0,
C16,Customer,433.0,54.0,909.0,14430.0,-1.0,600.0,0.0,
C17,Customer,3091.0,1930.0,10388.0,25899.0,-1.0,600.0,0.0,
C18,Customer,1564.0,2197.0,0.0,20188.0,-1.0,600.0,0.0,
C19,Customer,972.0,761.0,1056.0,12644.0,-1.0,600.0,0.0,
C20,Customer,608.0,4628.0,0.0,18527.0,-1.0,600.0,0.0,
