node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1763.0,4876.0,0.0,11683.0,-1.0,600.0,0.0,
C1,Customer,3996.0,3724.0,7021.0,28800.0,-1.0,600.0,0.0,
C2,Customer,1433.0,3220.0,13576.0,24653.0,-1.0,600.0,0.0,
C3,Customer,1693.0,4852.0,5399.0,18501.0,-1.0,600.0,0.0,
C4,Customer,156.0,1050.0,0.0,14518.0,-1.0,600.0,0.0,
C5,Customer,1528.0,4801.0,601.0,18982.0,-1.0,600.0,0.0,
C6,Customer,1901.0,4979.0,2807.0,28800.0,-1.0,600.0,0.0,
C7,Customer,3274.0,2032.0,0.0,17187.0,-1.0,600.0,0.0,
C8,Customer,2684.0,3363.0,3600.0,22021.0,-1.0,600.0,0.0,
C9,Customer,2564.0,104.0,22510.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
