node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3425.0,2883.0,0.0,18767.0,-1.0,600.0,0.0,
C1,Customer,2241.0,4765.0,2933.0,22760.0,-1.0,600.0,0.0,
C2,Customer,2465.0,1078.0,4516.0,27553.0,-1.0,600.0,0.0,
C3,Customer,3306.0,4397.0,916.0,17454.0,-1.0,600.0,0.0,
C4,Customer,2113.0,3811.0,12816.0,20191.0,-1.0,600.0,0.0,
C5,Customer,4605.0,572.0,0.0,16551.0,-1.0,600.0,0.0,
C6,Customer,1554.0,2815.0,0.0,16704.0,-1.0,600.0,0.0,
C7,Customer,1209.0,4948.0,0.0,14480.0,-1.0,600.0,0.0,
C8,Customer,3789.0,3222.0,12305.0,28800.0,-1.0,600.0,0.0,
C9,Customer,2071.0,2350.0,14795.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4624.0,2522.0,0.0,18927.0,-1.0,600.0,0.0,
C11,Customer,4450.0,3714.0,0.0,19552.0,-1.0,600.0,0.0,
C12,Customer,2850.0,2027.0,7701.0,25975.0,-1.0,600.0,0.0,
C13,Customer,1698.0,1131.0,8615.0,24317.0,-1.0,600.0,0.0,
C14,Customer,1796.0,428.0,0.0,16345.0,-1.0,600.0,0.0,
C15,Customer,3624.0,3090.0,0.0,14405.0,-1.0,600.0,0.0,
C16,Customer,3152.0,4080.0,4692.0,26430.0,-1.0,600.0,0.0,
C17,Customer,1146.0,3922.0,4509.0,28800.0,-1.0,600.0,0.0,
C18,Customer,1851.0,4977.0,10944.0,18413.0,-1.0,600.0,0.0,
C19,Customer,4645.0,3343.0,19963.0,28800.0,-1.0,600.0,0.0,
