node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,874.97986618,4169.43334454,7474.0,23600.0,-1.0,600.0,0.0,
C1,Customer,1044.80516081,3826.1370645,2563.0,28800.0,-1.0,600.0,0.0,
C2,Customer,904.05489139,3783.21091543,0.0,28800.0,-1.0,600.0,0.0,
C3,Customer,1008.52614639,3768.14990834,0.0,28800.0,-1.0,600.0,0.0,
C4,Customer,1097.76990982,4020.96549502,0.0,23688.0,-1.0,600.0,0.0,
C5,Customer,834.65333153,3971.75757058,0.0,24573.0,-1.0,600.0,0.0,
C6,Customer,993.74912223,4105.82346848,0.0,21921.0,-1.0,600.0,0.0,
C7,Customer,933.30156115,3776.26283897,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,3729.16029044,1670.68140606,0.0,15872.0,-1.0,600.0,0.0,
C9,Customer,3851.65022378,1577.81883272,413.0,19717.0,-1.0,600.0,0.0,
C10,Customer,3910.10619704,1507.08299022,0.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3690.93591229,1610.56846557,0.0,16492.0,-1.0,600.0,0.0,
C12,Customer,3651.27168119,1658.4953043,2922.0,24902.0,-1.0,600.0,0.0,
C13,Customer,3684.37712982,1408.30782806,11558.0,28800.0,-1.0,600.0,0.0,
C14,Customer,3802.10365074,1587.16949725,3111.0,28800.0,-1.0,600.0,0.0,
C15,Customer,3694.56168406,1780.43466268,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,3579.58250434,148.39155733,0.0,23882.0,-1.0,600.0,0.0,
C17,Customer,3622.03863291,130.66043889,0.0,16789.0,-1.0,600.0,0.0,
C18,Customer,3676.61052635,101.82493913,9636.0,28800.0,-1.0,600.0,0.0,
