node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1316.8018736,1879.93956931,0.0,18185.0,-1.0,600.0,0.0,
C1,Customer,1263.40553727,1732.86169293,0.0,22591.0,-1.0,600.0,0.0,
C2,Customer,1447.03440227,1694.11405053,0.0,15290.0,-1.0,600.0,0.0,
C3,Customer,1430.03617808,1844.34198283,2796.0,28753.0,-1.0,600.0,0.0,
C4,Customer,1410.11914651,1805.54122492,4776.0,28800.0,-1.0,600.0,0.0,
C5,Customer,1433.41371673,1671.67791811,7311.0,28800.0,-1.0,600.0,0.0,
C6,Customer,1615.76903512,1710.27272938,5511.0,19821.0,-1.0,600.0,0.0,
C7,Customer,1645.59035724,1799.58678542,16388.0,27775.0,-1.0,600.0,0.0,
C8,Customer,1624.29832296,1830.55509796,12723.0,28800.0,-1.0,600.0,0.0,
C9,Customer,1373.08410815,1806.01294917,19836.0,28800.0,-1.0,600.0,0.0,
C10,Customer,1419.9876295,1601.95890936,0.0,7340.0,-1.0,600.0,0.0,
C11,Customer,1351.17862304,1904.29647095,12808.0,26888.0,-1.0,600.0,0.0,
C12,Customer,1634.50211895,1697.03051963,0.0,6811.0,-1.0,600.0,0.0,
C13,Customer,1445.39988831,1783.23953431,16738.0,28800.0,-1.0,600.0,0.0,
C14,Customer,1424.14110885,1698.35790871,0.0,15743.0,-1.0,600.0,0.0,
C15,Customer,1463.62805597,1831.85152288,11542.0,28800.0,-1.0,600.0,0.0,
C16,Customer,4099.68367901,3850.43437588,969.0,16541.0,-1.0,600.0,0.0,
C17,Customer,4153.27881897,3796.00061699,9364.0,19787.0,-1.0,600.0,0.0,
