node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2600.18843801,457.87103448,2676.0,24036.0,-1.0,600.0,0.0,
C1,Customer,2670.86540272,273.19982003,11524.0,24807.0,-1.0,600.0,0.0,
C2,Customer,2659.03475813,303.31495409,14941.0,28800.0,-1.0,600.0,0.0,
C3,Customer,2732.02035409,247.72013881,6770.0,21177.0,-1.0,600.0,0.0,
C4,Customer,2775.79921669,223.795717,12136.0,28800.0,-1.0,600.0,0.0,
C5,Customer,380.21542107,147.26661082,0.0,21059.0,-1.0,600.0,0.0,
C6,Customer,818.53948433,206.15784563,0.0,23624.0,-1.0,600.0,0.0,
C7,Customer,653.23841541,166.03720782,2919.0,19744.0,-1.0,600.0,0.0,
C8,Customer,752.67296007,336.96379431,12812.0,28800.0,-1.0,600.0,0.0,
C9,Customer,454.17347415,244.37633752,16284.0,28800.0,-1.0,600.0,0.0,
C10,Customer,535.38134244,219.64526395,0.0,9605.0,-1.0,600.0,0.0,
C11,Customer,1466.34832845,3870.95534029,14804.0,23554.0,-1.0,600.0,0.0,
C12,Customer,1728.52913931,4047.31386987,0.0,6972.0,-1.0,600.0,0.0,
C13,Customer,1587.26531927,3969.98457442,5339.0,20820.0,-1.0,600.0,0.0,
C14,Customer,1432.23999938,3785.69610747,0.0,5899.0,-1.0,600.0,0.0,
C15,Customer,1536.55155267,3779.24297721,8483.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1622.35097614,3781.38732251,1794.0,14764.0,-1.0,600.0,0.0,
C17,Customer,1438.20532285,3919.37452391,0.0,17134.0,-1.0,600.0,0.0,
C18,Customer,1452.05818542,3929.28924048,0.0,7905.0,-1.0,600.0,0.0,
