node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3146.49307114,2146.84780891,0.0,22493.0,-1.0,600.0,0.0,
C1,Customer,3174.73742501,2091.87181477,3625.0,28800.0,-1.0,600.0,0.0,
C2,Customer,2982.04014665,2245.1860501999995,0.0,15016.0,-1.0,600.0,0.0,
C3,Customer,2941.90940669,2283.67854519,21012.0,28800.0,-1.0,600.0,0.0,
C4,Customer,2988.10525412,2262.04515571,4986.0,25365.0,-1.0,600.0,0.0,
C5,Customer,2960.43200131,2288.35511504,10619.0,21826.0,-1.0,600.0,0.0,
C6,Customer,3010.59499291,2433.58809126,0.0,18207.0,-1.0,600.0,0.0,
C7,Customer,3116.13875999,2186.61646427,0.0,21073.0,-1.0,600.0,0.0,
C8,Customer,3233.17397105,2265.65212833,2768.0,14713.0,-1.0,600.0,0.0,
C9,Customer,3144.93231374,2452.55658799,76.0,15422.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
