node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4814.53245334,615.19141962,15100.0,23072.0,-1.0,600.0,0.0,
C1,Customer,4834.477015899999,669.19101878,2955.0,10743.0,-1.0,600.0,0.0,
C2,Customer,4822.69011956,747.86155287,17265.0,28800.0,-1.0,600.0,0.0,
C3,Customer,4933.62148152,819.90058245,15141.0,28800.0,-1.0,600.0,0.0,
C4,Customer,4755.55749964,559.86056544,10733.0,20541.0,-1.0,600.0,0.0,
C5,Customer,4858.60409875,654.93948553,0.0,26024.0,-1.0,600.0,0.0,
C6,Customer,4771.46034516,637.49152037,5979.0,20920.0,-1.0,600.0,0.0,
C7,Customer,4646.20328937,473.988906,16399.0,23934.0,-1.0,600.0,0.0,
C8,Customer,4860.07784608,672.76480787,9084.0,28800.0,-1.0,600.0,0.0,
C9,Customer,4639.84306028,613.69628046,11248.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4901.25480331,737.75733286,10757.0,21573.0,-1.0,600.0,0.0,
C11,Customer,4946.5382528,737.97589009,20811.0,28800.0,-1.0,600.0,0.0,
C12,Customer,4996.67446273,714.19307329,0.0,16927.0,-1.0,600.0,0.0,
C13,Customer,4840.60076362,576.92594008,7190.0,26717.0,-1.0,600.0,0.0,
C14,Customer,4853.57579381,421.16384652,0.0,9398.0,-1.0,600.0,0.0,
C15,Customer,4825.43853959,625.63427082,0.0,14729.0,-1.0,600.0,0.0,
C16,Customer,4808.51780836,576.65800496,0.0,21988.0,-1.0,600.0,0.0,
C17,Customer,4890.2749558,521.20573397,10005.0,28800.0,-1.0,600.0,0.0,
C18,Customer,4853.68239734,773.34957578,14124.0,23822.0,-1.0,600.0,0.0,
