node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,195.0,2768.0,520.0,19451.0,-1.0,600.0,0.0,
C1,Customer,1930.0,844.0,0.0,7943.0,-1.0,600.0,0.0,
C2,Customer,2423.0,4056.0,0.0,15964.0,-1.0,600.0,0.0,
C3,Customer,4994.0,2920.0,7236.0,28800.0,-1.0,600.0,0.0,
C4,Customer,2847.0,1925.0,0.0,18736.0,-1.0,600.0,0.0,
C5,Customer,3548.0,3325.0,10597.0,19614.0,-1.0,600.0,0.0,
C6,Customer,1584.0,4985.0,0.0,15683.0,-1.0,600.0,0.0,
C7,Customer,3885.0,4415.0,9941.0,24764.0,-1.0,600.0,0.0,
C8,Customer,3430.0,46.0,18113.0,28800.0,-1.0,600.0,0.0,
C9,Customer,1029.0,2520.0,6172.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4411.0,631.0,5669.0,18306.0,-1.0,600.0,0.0,
C11,Customer,1005.0,659.0,4251.0,21004.0,-1.0,600.0,0.0,
C12,Customer,4814.0,2367.0,6467.0,23761.0,-1.0,600.0,0.0,
C13,Customer,1410.0,2131.0,9946.0,28800.0,-1.0,600.0,0.0,
C14,Customer,4289.0,2295.0,0.0,10089.0,-1.0,600.0,0.0,
C15,Customer,2199.0,2489.0,12565.0,28800.0,-1.0,600.0,0.0,
C16,Customer,4983.0,2567.0,9595.0,19898.0,-1.0,600.0,0.0,
C17,Customer,2375.0,483.0,0.0,10434.0,-1.0,600.0,0.0,
C18,Customer,3609.0,451.0,16424.0,28800.0,-1.0,600.0,0.0,
C19,Customer,825.0,2789.0,0.0,18471.0,-1.0,600.0,0.0,
