node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4673.0,139.0,12260.0,28800.0,-1.0,600.0,0.0,
C1,Customer,735.0,4332.0,0.0,26527.0,-1.0,600.0,0.0,
C2,Customer,4320.0,783.0,18087.0,26243.0,-1.0,600.0,0.0,
C3,Customer,2706.0,2695.0,10055.0,28800.0,-1.0,600.0,0.0,
C4,Customer,3304.0,4426.0,0.0,15167.0,-1.0,600.0,0.0,
C5,Customer,1822.0,3518.0,7172.0,19537.0,-1.0,600.0,0.0,
C6,Customer,1806.0,1527.0,223.0,25433.0,-1.0,600.0,0.0,
C7,Customer,4821.0,3583.0,0.0,20643.0,-1.0,600.0,0.0,
C8,Customer,2271.0,170.0,0.0,6607.0,-1.0,600.0,0.0,
C9,Customer,1440.0,4072.0,7899.0,26111.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
