node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,951.0,1033.0,18339.0,28800.0,-1.0,600.0,0.0,
C1,Customer,2063.0,1439.0,7539.0,23766.0,-1.0,600.0,0.0,
C2,Customer,2187.0,3207.0,0.0,9727.0,-1.0,600.0,0.0,
C3,Customer,1326.0,55.0,12824.0,28800.0,-1.0,600.0,0.0,
C4,Customer,594.0,3414.0,316.0,17136.0,-1.0,600.0,0.0,
C5,Customer,1367.0,4095.0,11096.0,28800.0,-1.0,600.0,0.0,
C6,Customer,4613.0,4576.0,0.0,12510.0,-1.0,600.0,0.0,
C7,Customer,2382.0,4626.0,0.0,19977.0,-1.0,600.0,0.0,
C8,Customer,4087.0,557.0,16380.0,25329.0,-1.0,600.0,0.0,
C9,Customer,1055.0,4746.0,2634.0,11521.0,-1.0,600.0,0.0,
C10,Customer,2159.0,607.0,0.0,23091.0,-1.0,600.0,0.0,
C11,Customer,3960.0,1158.0,0.0,7417.0,-1.0,600.0,0.0,
C12,Customer,2292.0,2539.0,0.0,18190.0,-1.0,600.0,0.0,
C13,Customer,3902.0,4092.0,15038.0,28800.0,-1.0,600.0,0.0,
C14,Customer,3426.0,115.0,0.0,17062.0,-1.0,600.0,0.0,
C15,Customer,2835.0,361.0,6909.0,24728.0,-1.0,600.0,0.0,
C16,Customer,3676.0,2822.0,15812.0,28800.0,-1.0,600.0,0.0,
C17,Customer,921.0,1765.0,0.0,9434.0,-1.0,600.0,0.0,
C18,Customer,3779.0,357.0,21545.0,28800.0,-1.0,600.0,0.0,
C19,Customer,1286.0,2479.0,0.0,14804.0,-1.0,600.0,0.0,
C20,Customer,2580.0,2962.0,0.0,19140.0,-1.0,600.0,0.0,
C21,Customer,1546.0,3343.0,3103.0,20723.0,-1.0,600.0,0.0,
C22,Customer,1793.0,4849.0,0.0,7691.0,-1.0,600.0,0.0,
C23,Customer,1063.0,1244.0,17093.0,25891.0,-1.0,600.0,0.0,
C24,Customer,3789.0,773.0,8720.0,27530.0,-1.0,600.0,0.0,
C25,Customer,3766.0,2695.0,7982.0,21655.0,-1.0,600.0,0.0,
C26,Customer,1015.0,3468.0,13492.0,28800.0,-1.0,600.0,0.0,
C27,Customer,4086.0,4283.0,160.0,8570.0,-1.0,600.0,0.0,
C28,Customer,2628.0,996.0,0.0,20037.0,-1.0,600.0,0.0,
C29,Customer,4841.0,1712.0,0.0,17966.0,-1.0,600.0,0.0,
C30,Customer,4224.0,1299.0,0.0,11902.0,-1.0,600.0,0.0,
C31,Customer,2782.0,4000.0,2841.0,27775.0,-1.0,600.0,0.0,
C32,Customer,3316.0,690.0,0.0,7111.0,-1.0,600.0,0.0,
C33,Customer,3429.0,3626.0,9974.0,20430.0,-1.0,600.0,0.0,
C34,Customer,3804.0,4039.0,12258.0,20169.0,-1.0,600.0,0.0,
C35,Customer,4105.0,1716.0,6152.0,21792.0,-1.0,600.0,0.0,
C36,Customer,4223.0,746.0,0.0,13150.0,-1.0,600.0,0.0,
C37,Customer,2257.0,1164.0,9317.0,17983.0,-1.0,600.0,0.0,
C38,Customer,3774.0,4204.0,5692.0,28800.0,-1.0,600.0,0.0,
C39,Customer,307.0,4448.0,6921.0,27669.0,-1.0,600.0,0.0,
C40,Customer,885.0,3011.0,7518.0,28800.0,-1.0,600.0,0.0,
C41,Customer,4519.0,21.0,18715.0,28800.0,-1.0,600.0,0.0,
C42,Customer,2640.0,1370.0,19327.0,28800.0,-1.0,600.0,0.0,
C43,Customer,2041.0,4867.0,6880.0,28800.0,-1.0,600.0,0.0,
C44,Customer,4376.0,118.0,0.0,14061.0,-1.0,600.0,0.0,
C45,Customer,762.0,298.0,19119.0,28800.0,-1.0,600.0,0.0,
C46,Customer,3046.0,485.0,6768.0,16623.0,-1.0,600.0,0.0,
C47,Customer,2348.0,462.0,9191.0,28800.0,-1.0,600.0,0.0,
C48,Customer,3509.0,4917.0,16489.0,28800.0,-1.0,600.0,0.0,
C49,Customer,2580.0,1942.0,5297.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
