node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4053.94864708,4432.75755521,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4006.51538823,4659.72039303,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,3967.81691372,4487.58189878,0.0,17141.0,-1.0,600.0,0.0,
C3,Customer,4018.0,4424.0,0.0,28800.0,-1.0,600.0,0.0,
C4,Customer,4234.4373658,4468.67512379,19967.0,28800.0,-1.0,600.0,0.0,
C5,Customer,1017.80125301,3393.48473561,0.0,24310.0,-1.0,600.0,0.0,
C6,Customer,934.08455985,3252.07179504,0.0,24619.0,-1.0,600.0,0.0,
C7,Customer,1779.54887294,2859.01713786,7284.0,23200.0,-1.0,600.0,0.0,
C8,Customer,1686.86724115,2802.38712441,7371.0,24105.0,-1.0,600.0,0.0,
C9,Customer,1807.04488775,3050.57875841,0.0,25916.0,-1.0,600.0,0.0,
C10,Customer,1845.31920047,2938.59818985,0.0,15073.0,-1.0,600.0,0.0,
C11,Customer,1780.38438899,3108.98420678,0.0,28800.0,-1.0,600.0,0.0,
C12,Customer,1840.725794,3122.06598553,2676.0,28800.0,-1.0,600.0,0.0,
C13,Customer,1970.64601537,2847.9536382,0.0,27263.0,-1.0,600.0,0.0,
C14,Customer,1854.28355343,3033.02797449,57.0,28800.0,-1.0,600.0,0.0,
C15,Customer,1820.49237955,2872.11944374,1011.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1699.34361403,3093.12547927,0.0,28800.0,-1.0,600.0,0.0,
C17,Customer,1781.71729505,2761.04113088,0.0,14053.0,-1.0,600.0,0.0,
C18,Customer,1861.31712979,2903.95492298,0.0,21673.0,-1.0,600.0,0.0,
