node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2590.48727787,1619.71830767,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,2500.08115726,1443.89279468,0.0,22332.0,-1.0,600.0,0.0,
C2,Customer,2502.47925814,1657.92905597,0.0,21082.0,-1.0,600.0,0.0,
C3,Customer,2686.1565476,1456.62467537,0.0,25545.0,-1.0,600.0,0.0,
C4,Customer,2683.0150549000005,1662.29374235,6989.0,22908.0,-1.0,600.0,0.0,
C5,Customer,2435.1618561,1341.87152337,887.0,28800.0,-1.0,600.0,0.0,
C6,Customer,2564.98803264,1576.30061071,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4867.73276306,3814.98003859,17539.0,28800.0,-1.0,600.0,0.0,
C8,Customer,4918.43278019,3802.18936682,0.0,28800.0,-1.0,600.0,0.0,
C9,Customer,4872.60894525,3975.17842192,7599.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4763.91908406,3836.34588303,0.0,23509.0,-1.0,600.0,0.0,
C11,Customer,5022.86421827,3739.86178112,0.0,11680.0,-1.0,600.0,0.0,
C12,Customer,4898.03430079,3611.25785337,12623.0,28800.0,-1.0,600.0,0.0,
C13,Customer,4850.96845877,3785.47880914,4771.0,28800.0,-1.0,600.0,0.0,
C14,Customer,4735.16183616,3945.8173522,3782.0,28800.0,-1.0,600.0,0.0,
C15,Customer,4833.98584682,3727.52933449,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,4945.20294576,3778.85474315,0.0,18831.0,-1.0,600.0,0.0,
C17,Customer,4885.52891561,3665.24051624,0.0,28309.0,-1.0,600.0,0.0,
C18,Customer,4829.54253492,3674.04118598,0.0,18784.0,-1.0,600.0,0.0,
C19,Customer,4989.92231582,3799.32475117,0.0,26018.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
