node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,640.0,312.0,3658.0,28800.0,-1.0,600.0,0.0,
C1,Customer,3751.0,1312.0,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,4134.0,373.0,8688.0,28800.0,-1.0,600.0,0.0,
C3,Customer,1506.0,833.0,3607.0,28800.0,-1.0,600.0,0.0,
C4,Customer,193.0,2073.0,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,1146.0,4044.0,0.0,10159.0,-1.0,600.0,0.0,
C6,Customer,2737.0,2968.0,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4327.0,4243.0,0.0,18368.0,-1.0,600.0,0.0,
C8,Customer,1345.0,948.0,0.0,15954.0,-1.0,600.0,0.0,
C9,Customer,1365.0,2504.0,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,2482.0,4142.0,8504.0,28800.0,-1.0,600.0,0.0,
C11,Customer,1350.0,4131.0,0.0,26007.0,-1.0,600.0,0.0,
C12,Customer,2662.0,2257.0,8390.0,28800.0,-1.0,600.0,0.0,
C13,Customer,2037.0,1175.0,18841.0,28800.0,-1.0,600.0,0.0,
C14,Customer,484.0,2109.0,10981.0,28800.0,-1.0,600.0,0.0,
C15,Customer,2199.0,1205.0,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,2170.0,4620.0,0.0,28800.0,-1.0,600.0,0.0,
C17,Customer,2130.0,4602.0,8321.0,26947.0,-1.0,600.0,0.0,
C18,Customer,89.0,2158.0,1179.0,28800.0,-1.0,600.0,0.0,
C19,Customer,750.0,679.0,11739.0,28460.0,-1.0,600.0,0.0,
C20,Customer,3185.0,1258.0,533.0,22166.0,-1.0,600.0,0.0,
