node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2386.0,4497.0,5739.0,28800.0,-1.0,600.0,0.0,
C1,Customer,697.0,243.0,1813.0,28800.0,-1.0,600.0,0.0,
C2,Customer,3478.0,2581.0,0.0,27059.0,-1.0,600.0,0.0,
C3,Customer,911.0,3215.0,0.0,28800.0,-1.0,600.0,0.0,
C4,Customer,3612.0,2800.0,13654.0,28276.0,-1.0,600.0,0.0,
C5,Customer,3399.0,1681.0,0.0,28800.0,-1.0,600.0,0.0,
C6,Customer,4409.0,3047.0,9116.0,28800.0,-1.0,600.0,0.0,
C7,Customer,2874.0,797.0,3566.0,24027.0,-1.0,600.0,0.0,
C8,Customer,2264.0,2503.0,0.0,28800.0,-1.0,600.0,0.0,
C9,Customer,2317.0,4560.0,12812.0,28800.0,-1.0,600.0,0.0,
C10,Customer,78.0,2274.0,0.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3372.0,3716.0,16872.0,28800.0,-1.0,600.0,0.0,
C12,Customer,3163.0,445.0,0.0,28800.0,-1.0,600.0,0.0,
C13,Customer,2045.0,1124.0,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,1623.0,4128.0,0.0,24100.0,-1.0,600.0,0.0,
C15,Customer,1613.0,3153.0,0.0,23448.0,-1.0,600.0,0.0,
C16,Customer,510.0,1655.0,0.0,28800.0,-1.0,600.0,0.0,
C17,Customer,4206.0,2422.0,0.0,28800.0,-1.0,600.0,0.0,
C18,Customer,4636.0,1781.0,0.0,28800.0,-1.0,600.0,0.0,
C19,Customer,2097.0,1307.0,0.0,28067.0,-1.0,600.0,0.0,
C20,Customer,2391.0,1631.0,0.0,28800.0,-1.0,600.0,0.0,
C21,Customer,1498.0,2056.0,0.0,28800.0,-1.0,600.0,0.0,
C22,Customer,1776.0,3384.0,10657.0,28800.0,-1.0,600.0,0.0,
C23,Customer,1218.0,2015.0,7821.0,28800.0,-1.0,600.0,0.0,
C24,Customer,2321.0,186.0,0.0,28800.0,-1.0,600.0,0.0,
C25,Customer,1344.0,3966.0,0.0,28800.0,-1.0,600.0,0.0,
C26,Customer,236.0,4049.0,0.0,28800.0,-1.0,600.0,0.0,
C27,Customer,4758.0,2159.0,1941.0,28800.0,-1.0,600.0,0.0,
C28,Customer,2127.0,4040.0,0.0,28800.0,-1.0,600.0,0.0,
C29,Customer,1186.0,4343.0,0.0,21682.0,-1.0,600.0,0.0,
C30,Customer,3752.0,1004.0,0.0,27951.0,-1.0,600.0,0.0,
C31,Customer,3062.0,2956.0,16292.0,28800.0,-1.0,600.0,0.0,
C32,Customer,373.0,3796.0,0.0,20505.0,-1.0,600.0,0.0,
C33,Customer,3232.0,4843.0,0.0,28800.0,-1.0,600.0,0.0,
C34,Customer,2474.0,4171.0,0.0,28800.0,-1.0,600.0,0.0,
C35,Customer,1407.0,3293.0,0.0,28782.0,-1.0,600.0,0.0,
C36,Customer,611.0,1064.0,888.0,28800.0,-1.0,600.0,0.0,
C37,Customer,3995.0,212.0,0.0,28800.0,-1.0,600.0,0.0,
C38,Customer,2352.0,1133.0,0.0,28800.0,-1.0,600.0,0.0,
C39,Customer,1674.0,4669.0,0.0,28800.0,-1.0,600.0,0.0,
C40,Customer,1297.0,4199.0,6284.0,28800.0,-1.0,600.0,0.0,
C41,Customer,4567.0,580.0,428.0,28800.0,-1.0,600.0,0.0,
C42,Customer,2333.0,494.0,0.0,25219.0,-1.0,600.0,0.0,
C43,Customer,4710.0,887.0,0.0,28800.0,-1.0,600.0,0.0,
C44,Customer,1659.0,4069.0,0.0,15790.0,-1.0,600.0,0.0,
C45,Customer,4546.0,4080.0,0.0,20376.0,-1.0,600.0,0.0,
C46,Customer,3549.0,2596.0,9666.0,28800.0,-1.0,600.0,0.0,
C47,Customer,2695.0,4432.0,0.0,18804.0,-1.0,600.0,0.0,
C48,Customer,2633.0,2514.0,12975.0,28800.0,-1.0,600.0,0.0,
C49,Customer,3543.0,165.0,0.0,15212.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
