node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2744.99984331,3648.01770193,0.0,18824.0,-1.0,600.0,0.0,
C1,Customer,2622.20096255,3728.50462394,0.0,28119.0,-1.0,600.0,0.0,
C2,Customer,271.84224304,2949.94386689,0.0,28800.0,-1.0,600.0,0.0,
C3,Customer,409.13213572,2919.52935763,3550.0,28800.0,-1.0,600.0,0.0,
C4,Customer,455.71961382,2709.08350161,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,338.46552613,2949.96007719,0.0,28800.0,-1.0,600.0,0.0,
C6,Customer,279.19880645,3056.57302648,0.0,26164.0,-1.0,600.0,0.0,
C7,Customer,391.89941976,3005.94064917,6201.0,25451.0,-1.0,600.0,0.0,
C8,Customer,589.88630563,2777.63688503,0.0,21092.0,-1.0,600.0,0.0,
C9,Customer,408.2310957,2838.28038431,0.0,21880.0,-1.0,600.0,0.0,
C10,Customer,393.42899452,3014.27603595,0.0,8704.0,-1.0,600.0,0.0,
C11,Customer,594.65653812,2948.01677757,0.0,28800.0,-1.0,600.0,0.0,
C12,Customer,369.99128143,2834.22171954,0.0,28800.0,-1.0,600.0,0.0,
C13,Customer,642.64001736,2788.33735792,0.0,24383.0,-1.0,600.0,0.0,
C14,Customer,603.67253677,2134.60003797,13995.0,28800.0,-1.0,600.0,0.0,
C15,Customer,535.12383586,2226.21272216,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,606.71562049,2286.49355433,0.0,16125.0,-1.0,600.0,0.0,
C17,Customer,402.19575757,2232.37443445,0.0,24792.0,-1.0,600.0,0.0,
C18,Customer,3688.29393972,4736.25720945,0.0,28800.0,-1.0,600.0,0.0,
