node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1874.0,3661.0,4324.0,28800.0,-1.0,600.0,0.0,
C1,Customer,1429.0,1291.0,11965.0,26165.0,-1.0,600.0,0.0,
C2,Customer,2562.0,397.0,0.0,21709.0,-1.0,600.0,0.0,
C3,Customer,3336.0,2532.0,15449.0,28721.0,-1.0,600.0,0.0,
C4,Customer,2309.0,2129.0,10705.0,28800.0,-1.0,600.0,0.0,
C5,Customer,3366.0,1178.0,2094.0,20761.0,-1.0,600.0,0.0,
C6,Customer,612.0,4038.0,0.0,13298.0,-1.0,600.0,0.0,
C7,Customer,4545.0,1711.0,0.0,14213.0,-1.0,600.0,0.0,
C8,Customer,1653.0,3988.0,6125.0,28800.0,-1.0,600.0,0.0,
C9,Customer,571.0,2489.0,0.0,14011.0,-1.0,600.0,0.0,
C10,Customer,3748.0,1169.0,14893.0,28800.0,-1.0,600.0,0.0,
C11,Customer,901.0,4709.0,20517.0,28800.0,-1.0,600.0,0.0,
C12,Customer,2309.0,4057.0,12134.0,28800.0,-1.0,600.0,0.0,
C13,Customer,3747.0,3316.0,10008.0,28800.0,-1.0,600.0,0.0,
C14,Customer,1289.0,183.0,0.0,18158.0,-1.0,600.0,0.0,
C15,Customer,4087.0,3268.0,4212.0,11600.0,-1.0,600.0,0.0,
C16,Customer,3096.0,4207.0,0.0,6065.0,-1.0,600.0,0.0,
C17,Customer,1630.0,2827.0,8698.0,20707.0,-1.0,600.0,0.0,
C18,Customer,3458.0,4066.0,6363.0,14753.0,-1.0,600.0,0.0,
C19,Customer,3971.0,2286.0,12669.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
