node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4938.99656342,437.56023748,18371.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4776.50991258,673.34390518,11204.0,20988.0,-1.0,600.0,0.0,
C2,Customer,4928.18610918,638.73632758,7117.0,28800.0,-1.0,600.0,0.0,
C3,Customer,4966.85684708,674.48623115,13831.0,28800.0,-1.0,600.0,0.0,
C4,Customer,4811.06369776,623.14450498,13094.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4937.80749205,881.49918796,5000.0,22923.0,-1.0,600.0,0.0,
C6,Customer,4941.04798118,657.12234761,0.0,11523.0,-1.0,600.0,0.0,
C7,Customer,5048.53389843,683.62025984,15476.0,24020.0,-1.0,600.0,0.0,
C8,Customer,4941.31536591,713.02697268,19632.0,28800.0,-1.0,600.0,0.0,
C9,Customer,1646.04897751,2042.35768684,11172.0,28800.0,-1.0,600.0,0.0,
C10,Customer,1600.32176401,1802.74540906,2474.0,9807.0,-1.0,600.0,0.0,
C11,Customer,1652.03252752,2032.99044574,13680.0,21684.0,-1.0,600.0,0.0,
C12,Customer,1605.60811504,1824.92001423,337.0,21570.0,-1.0,600.0,0.0,
C13,Customer,1720.83863609,1840.37338268,0.0,8835.0,-1.0,600.0,0.0,
C14,Customer,1628.64471741,1581.0530577,12868.0,28800.0,-1.0,600.0,0.0,
C15,Customer,1441.53190859,1941.27850148,8287.0,18121.0,-1.0,600.0,0.0,
C16,Customer,1616.23544951,1646.29452576,9158.0,23254.0,-1.0,600.0,0.0,
C17,Customer,1588.65094845,1754.12145959,10275.0,28365.0,-1.0,600.0,0.0,
