node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,384.78292293,3225.73226413,0.0,20317.0,-1.0,600.0,0.0,
C1,Customer,577.33141999,3135.520885000001,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,514.51464351,3243.92413591,0.0,19202.0,-1.0,600.0,0.0,
C3,Customer,548.85470439,3010.66145089,0.0,28800.0,-1.0,600.0,0.0,
C4,Customer,707.35584284,3123.65629267,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,615.47803392,2988.44930186,13307.0,28800.0,-1.0,600.0,0.0,
C6,Customer,533.06709959,3173.32171042,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,441.2182544,3287.52284683,7878.0,28800.0,-1.0,600.0,0.0,
C8,Customer,513.10007503,3212.41120008,0.0,15659.0,-1.0,600.0,0.0,
C9,Customer,524.55337196,3209.74022401,10049.0,28800.0,-1.0,600.0,0.0,
C10,Customer,628.40883552,3151.58638714,6738.0,28800.0,-1.0,600.0,0.0,
C11,Customer,753.0608502,3275.75341847,5213.0,28800.0,-1.0,600.0,0.0,
C12,Customer,549.92832152,3280.99903928,0.0,21106.0,-1.0,600.0,0.0,
C13,Customer,349.10886305,3217.15406284,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,558.66179113,3174.54130209,8776.0,27405.0,-1.0,600.0,0.0,
C15,Customer,290.61123278,3136.62620845,0.0,18549.0,-1.0,600.0,0.0,
C16,Customer,626.52467921,3077.41990869,7068.0,28138.0,-1.0,600.0,0.0,
C17,Customer,2541.42653764,2378.34939078,0.0,28800.0,-1.0,600.0,0.0,
C18,Customer,2703.1057832,2276.60904146,0.0,18832.0,-1.0,600.0,0.0,
C19,Customer,2656.26466378,2479.03718663,0.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
