node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3106.0,1913.0,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,3285.0,2225.0,0.0,26196.0,-1.0,600.0,0.0,
C2,Customer,3044.0,3966.0,6841.0,28800.0,-1.0,600.0,0.0,
C3,Customer,606.0,4868.0,4483.0,28800.0,-1.0,600.0,0.0,
C4,Customer,3777.0,2762.0,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4736.0,3540.0,0.0,13021.0,-1.0,600.0,0.0,
C6,Customer,4312.0,1673.0,9831.0,28800.0,-1.0,600.0,0.0,
C7,Customer,365.0,2810.0,0.0,16074.0,-1.0,600.0,0.0,
C8,Customer,516.0,2083.0,0.0,17556.0,-1.0,600.0,0.0,
C9,Customer,2112.0,3507.0,0.0,20354.0,-1.0,600.0,0.0,
C10,Customer,1444.0,646.0,0.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3644.0,510.0,11526.0,28800.0,-1.0,600.0,0.0,
C12,Customer,3762.0,4106.0,6272.0,24099.0,-1.0,600.0,0.0,
C13,Customer,3255.0,4784.0,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,468.0,3289.0,0.0,23843.0,-1.0,600.0,0.0,
C15,Customer,3534.0,4431.0,1165.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1046.0,1562.0,9024.0,28800.0,-1.0,600.0,0.0,
C17,Customer,4179.0,4933.0,2312.0,23740.0,-1.0,600.0,0.0,
C18,Customer,4940.0,4032.0,7918.0,28800.0,-1.0,600.0,0.0,
C19,Customer,2848.0,1061.0,0.0,28800.0,-1.0,600.0,0.0,
