node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4325.98518719,3792.55282183,3158.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4416.8046667,3840.40101701,1287.0,28800.0,-1.0,600.0,0.0,
C2,Customer,4370.14934001,3739.14356472,0.0,28800.0,-1.0,600.0,0.0,
C3,Customer,4471.7063085,3607.18187859,586.0,22472.0,-1.0,600.0,0.0,
C4,Customer,4446.08578786,3669.69012337,10732.0,26220.0,-1.0,600.0,0.0,
C5,Customer,4298.137351300001,3606.81848549,0.0,13956.0,-1.0,600.0,0.0,
C6,Customer,4419.93222783,3648.66964509,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4455.68761491,3791.56332224,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,4272.15048804,3686.2614878,0.0,15162.0,-1.0,600.0,0.0,
C9,Customer,4397.24244925,3606.18349971,0.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
