node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1630.0,2692.0,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,2715.0,697.0,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,1762.0,2797.0,0.0,12376.0,-1.0,600.0,0.0,
C3,Customer,1629.0,4225.0,0.0,21157.0,-1.0,600.0,0.0,
C4,Customer,1538.0,4232.0,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,1419.0,2927.0,3339.0,28800.0,-1.0,600.0,0.0,
C6,Customer,1314.0,3920.0,13245.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4417.0,4043.0,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,3315.0,4332.0,0.0,22026.0,-1.0,600.0,0.0,
C9,Customer,3145.0,1116.0,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4182.0,1955.0,2526.0,28800.0,-1.0,600.0,0.0,
C11,Customer,407.0,2508.0,12008.0,27080.0,-1.0,600.0,0.0,
C12,Customer,323.0,3532.0,0.0,19376.0,-1.0,600.0,0.0,
C13,Customer,2237.0,3000.0,9906.0,28800.0,-1.0,600.0,0.0,
C14,Customer,1633.0,2306.0,0.0,17289.0,-1.0,600.0,0.0,
C15,Customer,3928.0,2059.0,0.0,15417.0,-1.0,600.0,0.0,
C16,Customer,3227.0,1224.0,0.0,26211.0,-1.0,600.0,0.0,
C17,Customer,1395.0,3708.0,12240.0,28800.0,-1.0,600.0,0.0,
C18,Customer,2508.0,4033.0,0.0,25499.0,-1.0,600.0,0.0,
C19,Customer,3070.0,2195.0,0.0,28800.0,-1.0,600.0,0.0,
