node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2737.53387362,4655.37107118,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,2673.73437398,4409.55505047,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,2834.17893125,4448.02368098,0.0,27715.0,-1.0,600.0,0.0,
C3,Customer,2696.08259648,4565.76988457,10593.0,25575.0,-1.0,600.0,0.0,
C4,Customer,2766.52294795,4699.89100067,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,2605.85215949,4559.93555601,0.0,28800.0,-1.0,600.0,0.0,
C6,Customer,2693.8143597,4390.27683419,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,2720.57583408,4615.64221769,0.0,25666.0,-1.0,600.0,0.0,
C8,Customer,2779.97039395,4452.2581237,0.0,28800.0,-1.0,600.0,0.0,
C9,Customer,2682.93485878,4470.83757475,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,2775.08000836,4612.39926491,5315.0,28800.0,-1.0,600.0,0.0,
C11,Customer,2872.77805038,4578.38195719,4354.0,20251.0,-1.0,600.0,0.0,
C12,Customer,2669.67453425,4596.2888946,0.0,22135.0,-1.0,600.0,0.0,
C13,Customer,2774.08181215,4567.11598804,0.0,25111.0,-1.0,600.0,0.0,
C14,Customer,2870.34838036,4475.0116572,17620.0,28800.0,-1.0,600.0,0.0,
C15,Customer,2866.89928453,4822.54213392,4099.0,28800.0,-1.0,600.0,0.0,
C16,Customer,2791.40729517,4646.98130711,4178.0,23247.0,-1.0,600.0,0.0,
C17,Customer,2638.44951903,4810.47066453,0.0,28800.0,-1.0,600.0,0.0,
