node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4248.00634579,1199.52207923,5727.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4277.0918614,1193.21983697,6586.0,28800.0,-1.0,600.0,0.0,
C2,Customer,4358.67568437,1101.83576249,5022.0,28800.0,-1.0,600.0,0.0,
C3,Customer,4292.02673697,1095.18297389,15491.0,28800.0,-1.0,600.0,0.0,
C4,Customer,4039.58560793,1234.31505591,4352.0,25957.0,-1.0,600.0,0.0,
C5,Customer,4152.45351107,1265.33142316,0.0,26034.0,-1.0,600.0,0.0,
C6,Customer,4145.4986261,1285.92682287,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4357.46780921,1042.65439352,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,4248.41815473,966.66145043,0.0,28047.0,-1.0,600.0,0.0,
C9,Customer,4184.84227489,1041.5783359,4194.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
