node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4317.0,4297.0,0.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4605.0,3929.0,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,2562.0,2546.0,7804.0,28800.0,-1.0,600.0,0.0,
C3,Customer,908.0,329.0,3715.0,28800.0,-1.0,600.0,0.0,
C4,Customer,4652.0,3612.0,0.0,19078.0,-1.0,600.0,0.0,
C5,Customer,4981.0,209.0,6822.0,22330.0,-1.0,600.0,0.0,
C6,Customer,2813.0,3968.0,0.0,22439.0,-1.0,600.0,0.0,
C7,Customer,3695.0,1040.0,0.0,27891.0,-1.0,600.0,0.0,
C8,Customer,3413.0,164.0,0.0,27821.0,-1.0,600.0,0.0,
C9,Customer,423.0,606.0,14602.0,28800.0,-1.0,600.0,0.0,
C10,Customer,3623.0,1219.0,4666.0,24771.0,-1.0,600.0,0.0,
C11,Customer,3734.0,1331.0,4567.0,28800.0,-1.0,600.0,0.0,
C12,Customer,3486.0,4232.0,4889.0,27207.0,-1.0,600.0,0.0,
C13,Customer,3729.0,952.0,0.0,21970.0,-1.0,600.0,0.0,
C14,Customer,967.0,4955.0,0.0,28800.0,-1.0,600.0,0.0,
C15,Customer,4370.0,3165.0,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,860.0,2798.0,16596.0,28800.0,-1.0,600.0,0.0,
C17,Customer,433.0,160.0,0.0,28800.0,-1.0,600.0,0.0,
C18,Customer,4905.0,2195.0,13658.0,28800.0,-1.0,600.0,0.0,
C19,Customer,1429.0,4680.0,0.0,16272.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
