node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3702.0,518.0,4801.0,27876.0,-1.0,600.0,0.0,
C1,Customer,3523.0,476.0,5533.0,25639.0,-1.0,600.0,0.0,
C2,Customer,2380.0,2089.0,0.0,5296.0,-1.0,600.0,0.0,
C3,Customer,2861.0,1764.0,16347.0,28800.0,-1.0,600.0,0.0,
C4,Customer,1679.0,2726.0,11758.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4113.0,753.0,11254.0,20721.0,-1.0,600.0,0.0,
C6,Customer,3149.0,4209.0,0.0,9802.0,-1.0,600.0,0.0,
C7,Customer,4451.0,981.0,20057.0,28800.0,-1.0,600.0,0.0,
C8,Customer,3145.0,782.0,1524.0,22585.0,-1.0,600.0,0.0,
C9,Customer,3271.0,4412.0,10253.0,17995.0,-1.0,600.0,0.0,
C10,Customer,500.0,4878.0,6060.0,28800.0,-1.0,600.0,0.0,
C11,Customer,289.0,1185.0,7088.0,26825.0,-1.0,600.0,0.0,
C12,Customer,2848.0,2869.0,11174.0,28800.0,-1.0,600.0,0.0,
C13,Customer,4111.0,1428.0,0.0,13575.0,-1.0,600.0,0.0,
C14,Customer,4867.0,2030.0,11628.0,28800.0,-1.0,600.0,0.0,
C15,Customer,1307.0,3408.0,18928.0,28800.0,-1.0,600.0,0.0,
C16,Customer,2213.0,4190.0,1311.0,23824.0,-1.0,600.0,0.0,
C17,Customer,4974.0,882.0,16205.0,24956.0,-1.0,600.0,0.0,
C18,Customer,2009.0,2965.0,9923.0,28800.0,-1.0,600.0,0.0,
C19,Customer,3119.0,3847.0,3135.0,16904.0,-1.0,600.0,0.0,
