node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1700.0,4833.0,11183.0,28800.0,-1.0,600.0,0.0,
C1,Customer,2319.0,412.0,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,2725.0,4474.0,0.0,27388.0,-1.0,600.0,0.0,
C3,Customer,4966.0,3438.0,4736.0,28800.0,-1.0,600.0,0.0,
C4,Customer,266.0,2961.0,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,2793.0,1329.0,0.0,28800.0,-1.0,600.0,0.0,
C6,Customer,1526.0,2504.0,5396.0,28800.0,-1.0,600.0,0.0,
C7,Customer,2355.0,3540.0,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,1171.0,4609.0,11083.0,26357.0,-1.0,600.0,0.0,
C9,Customer,3497.0,3813.0,0.0,23608.0,-1.0,600.0,0.0,
C10,Customer,2026.0,4267.0,118.0,27636.0,-1.0,600.0,0.0,
C11,Customer,2825.0,1807.0,0.0,28800.0,-1.0,600.0,0.0,
C12,Customer,4045.0,2996.0,0.0,14139.0,-1.0,600.0,0.0,
C13,Customer,4169.0,4888.0,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,4765.0,89.0,9076.0,28800.0,-1.0,600.0,0.0,
C15,Customer,4161.0,1378.0,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,891.0,3117.0,0.0,11193.0,-1.0,600.0,0.0,
C17,Customer,4469.0,4673.0,0.0,16803.0,-1.0,600.0,0.0,
C18,Customer,4407.0,1224.0,0.0,28800.0,-1.0,600.0,0.0,
C19,Customer,4179.0,4815.0,13613.0,28800.0,-1.0,600.0,0.0,
