node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3456.3955117,3799.35199992,2180.0,21531.0,-1.0,600.0,0.0,
C1,Customer,3248.81850958,3623.68850848,0.0,10808.0,-1.0,600.0,0.0,
C2,Customer,3308.89827241,3582.957761300001,0.0,5808.0,-1.0,600.0,0.0,
C3,Customer,3227.80650098,3732.89288818,382.0,9440.0,-1.0,600.0,0.0,
C4,Customer,3525.57370432,3658.9901647,0.0,15253.0,-1.0,600.0,0.0,
C5,Customer,3291.34425708,3624.36783792,0.0,10094.0,-1.0,600.0,0.0,
C6,Customer,3432.30273469,3850.3660669,0.0,12418.0,-1.0,600.0,0.0,
C7,Customer,3299.80151256,3541.59828056,1305.0,17496.0,-1.0,600.0,0.0,
C8,Customer,3340.00250395,3636.07072217,0.0,13906.0,-1.0,600.0,0.0,
C9,Customer,3381.94219297,3638.17642707,17699.0,25796.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
