node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4792.0,1128.0,11817.0,20439.0,-1.0,600.0,0.0,
C1,Customer,4082.0,3661.0,10464.0,19452.0,-1.0,600.0,0.0,
C2,Customer,2334.0,39.0,8972.0,25036.0,-1.0,600.0,0.0,
C3,Customer,3498.0,3497.0,0.0,9703.0,-1.0,600.0,0.0,
C4,Customer,2897.0,3880.0,6334.0,18094.0,-1.0,600.0,0.0,
C5,Customer,3419.0,17.0,10687.0,20484.0,-1.0,600.0,0.0,
C6,Customer,323.0,2981.0,0.0,20713.0,-1.0,600.0,0.0,
C7,Customer,1306.0,130.0,0.0,4950.0,-1.0,600.0,0.0,
C8,Customer,4138.0,1980.0,2645.0,28390.0,-1.0,600.0,0.0,
C9,Customer,3787.0,2425.0,10954.0,22748.0,-1.0,600.0,0.0,
C10,Customer,3193.0,106.0,4219.0,27639.0,-1.0,600.0,0.0,
C11,Customer,883.0,428.0,7336.0,25002.0,-1.0,600.0,0.0,
C12,Customer,341.0,637.0,0.0,19651.0,-1.0,600.0,0.0,
C13,Customer,4196.0,1240.0,5484.0,14341.0,-1.0,600.0,0.0,
C14,Customer,1406.0,3708.0,14196.0,26071.0,-1.0,600.0,0.0,
C15,Customer,1941.0,1529.0,0.0,11549.0,-1.0,600.0,0.0,
C16,Customer,3313.0,878.0,756.0,28800.0,-1.0,600.0,0.0,
C17,Customer,3815.0,1869.0,0.0,11289.0,-1.0,600.0,0.0,
C18,Customer,3693.0,4611.0,8430.0,19865.0,-1.0,600.0,0.0,
C19,Customer,4286.0,4009.0,12986.0,27196.0,-1.0,600.0,0.0,
