node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3110.29589195,76.39914862,5103.0,24115.0,-1.0,600.0,0.0,
C1,Customer,3152.39114671,15.52731219,5375.0,14057.0,-1.0,600.0,0.0,
C2,Customer,2977.66067949,166.59026872,0.0,14085.0,-1.0,600.0,0.0,
C3,Customer,3166.75044803,116.85654976,2401.0,22365.0,-1.0,600.0,0.0,
C4,Customer,2965.73026556,-104.63919445,13405.0,27465.0,-1.0,600.0,0.0,
C5,Customer,3351.79344603,81.84755435,5576.0,13201.0,-1.0,600.0,0.0,
C6,Customer,3335.83490876,-31.28017713,0.0,7697.0,-1.0,600.0,0.0,
C7,Customer,3186.35764118,-100.42093902,10535.0,28800.0,-1.0,600.0,0.0,
C8,Customer,3155.81990238,45.82651971,9856.0,28800.0,-1.0,600.0,0.0,
C9,Customer,3123.90452859,18.18164066,12813.0,28800.0,-1.0,600.0,0.0,
C10,Customer,3068.62180547,208.92870123,14335.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3110.04015016,-5.78564295,6678.0,26582.0,-1.0,600.0,0.0,
C12,Customer,1989.63592089,1781.22108026,0.0,15614.0,-1.0,600.0,0.0,
C13,Customer,2070.34576356,1808.78052901,0.0,15567.0,-1.0,600.0,0.0,
C14,Customer,1878.23989598,1779.9324235999998,15694.0,28800.0,-1.0,600.0,0.0,
C15,Customer,1970.85054956,1564.70430554,1115.0,10448.0,-1.0,600.0,0.0,
C16,Customer,1814.54539719,1858.80348755,12802.0,28800.0,-1.0,600.0,0.0,
C17,Customer,1915.69176948,1956.04812961,6838.0,28800.0,-1.0,600.0,0.0,
C18,Customer,2079.37857939,1723.41115265,0.0,17915.0,-1.0,600.0,0.0,
C19,Customer,2071.77847686,1827.2354499000005,4943.0,18737.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
