node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1073.0,3603.0,0.0,10030.0,-1.0,600.0,0.0,
C1,Customer,3149.0,3447.0,12474.0,28800.0,-1.0,600.0,0.0,
C2,Customer,1626.0,4290.0,9571.0,19873.0,-1.0,600.0,0.0,
C3,Customer,2380.0,3825.0,0.0,10462.0,-1.0,600.0,0.0,
C4,Customer,720.0,2026.0,16483.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4687.0,1997.0,0.0,18432.0,-1.0,600.0,0.0,
C6,Customer,4686.0,1432.0,6201.0,28800.0,-1.0,600.0,0.0,
C7,Customer,3349.0,544.0,6141.0,18995.0,-1.0,600.0,0.0,
C8,Customer,412.0,4710.0,2675.0,13945.0,-1.0,600.0,0.0,
C9,Customer,2057.0,2373.0,15340.0,28800.0,-1.0,600.0,0.0,
C10,Customer,537.0,811.0,11367.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3927.0,951.0,6410.0,28800.0,-1.0,600.0,0.0,
C12,Customer,2821.0,1051.0,0.0,13901.0,-1.0,600.0,0.0,
C13,Customer,3706.0,618.0,11692.0,20429.0,-1.0,600.0,0.0,
C14,Customer,56.0,273.0,0.0,23368.0,-1.0,600.0,0.0,
C15,Customer,2886.0,4218.0,6206.0,17028.0,-1.0,600.0,0.0,
C16,Customer,682.0,1896.0,0.0,8771.0,-1.0,600.0,0.0,
C17,Customer,2217.0,1382.0,14845.0,25263.0,-1.0,600.0,0.0,
C18,Customer,4973.0,2458.0,15153.0,28800.0,-1.0,600.0,0.0,
C19,Customer,4068.0,1432.0,8396.0,22118.0,-1.0,600.0,0.0,
