node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,4237.0,3401.0,0.0,19405.0,-1.0,600.0,0.0,
C1,Customer,2136.0,4178.0,9812.0,28800.0,-1.0,600.0,0.0,
C2,Customer,1717.0,3711.0,0.0,17221.0,-1.0,600.0,0.0,
C3,Customer,759.0,1093.0,0.0,15321.0,-1.0,600.0,0.0,
C4,Customer,4463.0,3994.0,0.0,26109.0,-1.0,600.0,0.0,
C5,Customer,171.0,1871.0,12197.0,28800.0,-1.0,600.0,0.0,
C6,Customer,3129.0,1917.0,0.0,25513.0,-1.0,600.0,0.0,
C7,Customer,2480.0,375.0,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,1112.0,4365.0,0.0,28800.0,-1.0,600.0,0.0,
C9,Customer,4757.0,3326.0,9440.0,25104.0,-1.0,600.0,0.0,
C10,Customer,3953.0,43.0,2811.0,28800.0,-1.0,600.0,0.0,
C11,Customer,470.0,4921.0,6481.0,28800.0,-1.0,600.0,0.0,
C12,Customer,3000.0,3854.0,7424.0,28800.0,-1.0,600.0,0.0,
C13,Customer,4577.0,2570.0,0.0,20173.0,-1.0,600.0,0.0,
C14,Customer,1779.0,835.0,0.0,28800.0,-1.0,600.0,0.0,
C15,Customer,1888.0,328.0,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1148.0,4786.0,0.0,28800.0,-1.0,600.0,0.0,
C17,Customer,2463.0,492.0,0.0,14555.0,-1.0,600.0,0.0,
C18,Customer,283.0,2706.0,6711.0,28800.0,-1.0,600.0,0.0,
C19,Customer,2758.0,4791.0,0.0,28800.0,-1.0,600.0,0.0,
C20,Customer,1815.0,3070.0,0.0,28800.0,-1.0,600.0,0.0,
