node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,2777.0,3409.0,0.0,25686.0,-1.0,600.0,0.0,
C1,Customer,3288.0,252.0,0.0,26009.0,-1.0,600.0,0.0,
C2,Customer,364.0,3241.0,2956.0,28800.0,-1.0,600.0,0.0,
C3,Customer,1956.0,4332.0,0.0,23684.0,-1.0,600.0,0.0,
C4,Customer,1676.0,899.0,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4316.0,3568.0,0.0,24996.0,-1.0,600.0,0.0,
C6,Customer,4164.0,3189.0,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,69.0,1945.0,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,1196.0,4312.0,0.0,21330.0,-1.0,600.0,0.0,
C9,Customer,2810.0,2924.0,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,1649.0,3287.0,0.0,28800.0,-1.0,600.0,0.0,
C11,Customer,1784.0,2045.0,10756.0,28800.0,-1.0,600.0,0.0,
C12,Customer,492.0,2383.0,1941.0,17619.0,-1.0,600.0,0.0,
C13,Customer,3440.0,2069.0,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,414.0,4120.0,0.0,28800.0,-1.0,600.0,0.0,
C15,Customer,288.0,2115.0,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1365.0,4646.0,0.0,20981.0,-1.0,600.0,0.0,
C17,Customer,4035.0,4588.0,1253.0,28800.0,-1.0,600.0,0.0,
C18,Customer,3957.0,142.0,0.0,14983.0,-1.0,600.0,0.0,
C19,Customer,3217.0,2629.0,3550.0,28800.0,-1.0,600.0,0.0,
C20,Customer,4498.0,698.0,0.0,28800.0,-1.0,600.0,0.0,
