node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3430.0,3851.0,5399.0,14664.0,-1.0,600.0,0.0,
C1,Customer,761.0,3017.0,13852.0,28800.0,-1.0,600.0,0.0,
C2,Customer,947.0,523.0,0.0,19037.0,-1.0,600.0,0.0,
C3,Customer,3997.0,2683.0,7998.0,25046.0,-1.0,600.0,0.0,
C4,Customer,4791.0,103.0,11725.0,24411.0,-1.0,600.0,0.0,
C5,Customer,625.0,699.0,10551.0,20600.0,-1.0,600.0,0.0,
C6,Customer,395.0,3765.0,0.0,14911.0,-1.0,600.0,0.0,
C7,Customer,2499.0,448.0,0.0,15786.0,-1.0,600.0,0.0,
C8,Customer,3962.0,4949.0,5086.0,17321.0,-1.0,600.0,0.0,
C9,Customer,3383.0,3800.0,4980.0,28312.0,-1.0,600.0,0.0,
C10,Customer,2555.0,3467.0,7536.0,27243.0,-1.0,600.0,0.0,
C11,Customer,4600.0,2524.0,0.0,16030.0,-1.0,600.0,0.0,
C12,Customer,3189.0,2897.0,17545.0,28800.0,-1.0,600.0,0.0,
C13,Customer,4057.0,4535.0,0.0,21597.0,-1.0,600.0,0.0,
C14,Customer,3308.0,3087.0,15666.0,28800.0,-1.0,600.0,0.0,
C15,Customer,4099.0,131.0,0.0,25474.0,-1.0,600.0,0.0,
C16,Customer,165.0,2520.0,16519.0,24430.0,-1.0,600.0,0.0,
C17,Customer,1415.0,213.0,7481.0,16709.0,-1.0,600.0,0.0,
C18,Customer,1821.0,3356.0,17923.0,28800.0,-1.0,600.0,0.0,
C19,Customer,1102.0,3898.0,10702.0,25775.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
