node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,924.89830532,2841.25414773,0.0,26854.0,-1.0,600.0,0.0,
C1,Customer,3845.34089371,1193.83993672,0.0,13840.0,-1.0,600.0,0.0,
C2,Customer,3828.8933243,1158.4574927,7410.0,28800.0,-1.0,600.0,0.0,
C3,Customer,3839.01126169,1191.63662719,1224.0,28800.0,-1.0,600.0,0.0,
C4,Customer,3923.90553485,1194.55660034,0.0,23486.0,-1.0,600.0,0.0,
C5,Customer,3961.79094181,1212.63003731,4981.0,28800.0,-1.0,600.0,0.0,
C6,Customer,3693.78709499,1251.31208534,2875.0,21762.0,-1.0,600.0,0.0,
C7,Customer,4280.55899469,1084.4537755,0.0,25195.0,-1.0,600.0,0.0,
C8,Customer,4102.41374061,1167.07438078,0.0,15467.0,-1.0,600.0,0.0,
C9,Customer,4097.62553474,1187.06774655,0.0,28800.0,-1.0,600.0,0.0,
C10,Customer,4076.91849347,1402.9461416,0.0,12861.0,-1.0,600.0,0.0,
C11,Customer,3688.92104406,137.97268088,17500.0,28800.0,-1.0,600.0,0.0,
C12,Customer,3639.96651123,143.5127975,0.0,28800.0,-1.0,600.0,0.0,
C13,Customer,3665.45457761,-51.19264323,97.0,28800.0,-1.0,600.0,0.0,
C14,Customer,3792.67841846,97.59942944,11301.0,27323.0,-1.0,600.0,0.0,
C15,Customer,3692.02869711,37.47250173,0.0,28800.0,-1.0,600.0,0.0,
C16,Customer,3750.70891639,284.14627385,0.0,28800.0,-1.0,600.0,0.0,
C17,Customer,3656.45210395,262.86711391,0.0,14769.0,-1.0,600.0,0.0,
C18,Customer,3623.07294611,28.4614924,11808.0,28800.0,-1.0,600.0,0.0,
