node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1335.0,2159.0,19599.0,28800.0,-1.0,600.0,0.0,
C1,Customer,202.0,3960.0,0.0,16126.0,-1.0,600.0,0.0,
C2,Customer,277.0,2292.0,7658.0,24773.0,-1.0,600.0,0.0,
C3,Customer,344.0,3902.0,0.0,8897.0,-1.0,600.0,0.0,
C4,Customer,4641.0,3426.0,0.0,16669.0,-1.0,600.0,0.0,
C5,Customer,3593.0,2835.0,0.0,9836.0,-1.0,600.0,0.0,
C6,Customer,429.0,3676.0,0.0,12687.0,-1.0,600.0,0.0,
C7,Customer,2723.0,921.0,22923.0,28800.0,-1.0,600.0,0.0,
C8,Customer,2154.0,3779.0,0.0,12311.0,-1.0,600.0,0.0,
C9,Customer,3005.0,1286.0,19786.0,28800.0,-1.0,600.0,0.0,
C10,Customer,107.0,2580.0,5655.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3819.0,1546.0,20749.0,28800.0,-1.0,600.0,0.0,
C12,Customer,4782.0,1793.0,15375.0,28800.0,-1.0,600.0,0.0,
C13,Customer,3457.0,1063.0,16024.0,28800.0,-1.0,600.0,0.0,
C14,Customer,1258.0,3789.0,8367.0,20081.0,-1.0,600.0,0.0,
C15,Customer,4445.0,3766.0,18325.0,28800.0,-1.0,600.0,0.0,
C16,Customer,1594.0,1015.0,7476.0,23703.0,-1.0,600.0,0.0,
C17,Customer,2271.0,4086.0,0.0,9688.0,-1.0,600.0,0.0,
C18,Customer,1604.0,2628.0,13003.0,28800.0,-1.0,600.0,0.0,
C19,Customer,4526.0,4841.0,200.0,17021.0,-1.0,600.0,0.0,
C20,Customer,2167.0,4224.0,11141.0,28800.0,-1.0,600.0,0.0,
C21,Customer,3564.0,2782.0,0.0,12716.0,-1.0,600.0,0.0,
C22,Customer,2115.0,3316.0,0.0,20019.0,-1.0,600.0,0.0,
C23,Customer,2215.0,3429.0,16542.0,25492.0,-1.0,600.0,0.0,
C24,Customer,4487.0,3804.0,2657.0,11545.0,-1.0,600.0,0.0,
C25,Customer,1812.0,4105.0,0.0,23079.0,-1.0,600.0,0.0,
C26,Customer,4952.0,4223.0,0.0,7338.0,-1.0,600.0,0.0,
C27,Customer,1944.0,2257.0,0.0,18151.0,-1.0,600.0,0.0,
C28,Customer,1313.0,3774.0,15076.0,28800.0,-1.0,600.0,0.0,
C29,Customer,3506.0,307.0,0.0,17060.0,-1.0,600.0,0.0,
C30,Customer,1865.0,885.0,6918.0,24737.0,-1.0,600.0,0.0,
C31,Customer,1052.0,4519.0,15675.0,28800.0,-1.0,600.0,0.0,
C32,Customer,2477.0,2640.0,0.0,9578.0,-1.0,600.0,0.0,
C33,Customer,3041.0,2041.0,21717.0,28800.0,-1.0,600.0,0.0,
C34,Customer,3007.0,4376.0,0.0,14732.0,-1.0,600.0,0.0,
C35,Customer,573.0,762.0,0.0,18919.0,-1.0,600.0,0.0,
C36,Customer,4550.0,3046.0,3060.0,20680.0,-1.0,600.0,0.0,
C37,Customer,4565.0,2348.0,0.0,7749.0,-1.0,600.0,0.0,
C38,Customer,408.0,3509.0,17065.0,25864.0,-1.0,600.0,0.0,
C39,Customer,2097.0,2580.0,8898.0,27709.0,-1.0,600.0,0.0,
C40,Customer,951.0,1033.0,7870.0,21543.0,-1.0,600.0,0.0,
C41,Customer,2063.0,1439.0,13559.0,28800.0,-1.0,600.0,0.0,
C42,Customer,2187.0,3207.0,326.0,8737.0,-1.0,600.0,0.0,
C43,Customer,1326.0,55.0,0.0,19909.0,-1.0,600.0,0.0,
C44,Customer,594.0,3414.0,0.0,17970.0,-1.0,600.0,0.0,
C45,Customer,1367.0,4095.0,0.0,11915.0,-1.0,600.0,0.0,
C46,Customer,4613.0,4576.0,2668.0,27602.0,-1.0,600.0,0.0,
C47,Customer,2382.0,4626.0,0.0,7165.0,-1.0,600.0,0.0,
C48,Customer,4087.0,557.0,9871.0,20326.0,-1.0,600.0,0.0,
C49,Customer,1055.0,4746.0,12203.0,20114.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
