node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,707.0,4599.0,11282.0,28800.0,-1.0,600.0,0.0,
C1,Customer,4715.0,2580.0,9160.0,28800.0,-1.0,600.0,0.0,
C2,Customer,4513.0,1226.0,0.0,9687.0,-1.0,600.0,0.0,
C3,Customer,1408.0,1887.0,14114.0,22098.0,-1.0,600.0,0.0,
C4,Customer,1655.0,1477.0,15517.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4887.0,4885.0,1445.0,21001.0,-1.0,600.0,0.0,
C6,Customer,762.0,1213.0,2910.0,16595.0,-1.0,600.0,0.0,
C7,Customer,1857.0,840.0,0.0,17322.0,-1.0,600.0,0.0,
C8,Customer,4417.0,4732.0,11486.0,28800.0,-1.0,600.0,0.0,
C9,Customer,4353.0,3982.0,0.0,17854.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
