node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1483.0,4272.0,0.0,18337.0,-1.0,600.0,0.0,
C1,Customer,197.0,1561.0,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,894.0,4419.0,5461.0,28800.0,-1.0,600.0,0.0,
C3,Customer,136.0,508.0,0.0,10867.0,-1.0,600.0,0.0,
C4,Customer,2237.0,3186.0,0.0,28800.0,-1.0,600.0,0.0,
C5,Customer,2257.0,1777.0,7173.0,28800.0,-1.0,600.0,0.0,
C6,Customer,1392.0,3361.0,0.0,28800.0,-1.0,600.0,0.0,
C7,Customer,3419.0,146.0,3484.0,28800.0,-1.0,600.0,0.0,
C8,Customer,168.0,4317.0,0.0,28800.0,-1.0,600.0,0.0,
C9,Customer,2852.0,4605.0,2917.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,176.0,40.0,,,,,,46.0
BS1,BaseStation,2597.0,224.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1345.0,2149.0,,,,,,46.0
BS4,BaseStation,3739.0,2206.0,,,,,,46.0
BS5,BaseStation,14.0,4475.0,,,,,,46.0
BS6,BaseStation,2576.0,4342.0,,,,,,46.0
BS7,BaseStation,5000.0,4363.0,,,,,,46.0
