node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,688.0,4481.0,0.0,15572.0,-1.0,600.0,0.0,
C1,Customer,225.0,1671.0,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,4491.0,4616.0,0.0,27349.0,-1.0,600.0,0.0,
C3,Customer,4333.0,3615.0,4604.0,20639.0,-1.0,600.0,0.0,
C4,Customer,1518.0,636.0,2023.0,28800.0,-1.0,600.0,0.0,
C5,Customer,4513.0,4302.0,1398.0,16837.0,-1.0,600.0,0.0,
C6,Customer,2190.0,3476.0,0.0,19538.0,-1.0,600.0,0.0,
C7,Customer,1390.0,2194.0,0.0,28800.0,-1.0,600.0,0.0,
C8,Customer,2719.0,1187.0,11211.0,28800.0,-1.0,600.0,0.0,
C9,Customer,3903.0,4908.0,6477.0,28800.0,-1.0,600.0,0.0,
C10,Customer,3605.0,1000.0,0.0,18702.0,-1.0,600.0,0.0,
C11,Customer,666.0,2407.0,18038.0,28800.0,-1.0,600.0,0.0,
C12,Customer,2542.0,3321.0,0.0,28800.0,-1.0,600.0,0.0,
C13,Customer,2433.0,1318.0,0.0,25696.0,-1.0,600.0,0.0,
C14,Customer,1976.0,4137.0,2267.0,28800.0,-1.0,600.0,0.0,
C15,Customer,835.0,1208.0,6239.0,28800.0,-1.0,600.0,0.0,
C16,Customer,4945.0,2544.0,0.0,26038.0,-1.0,600.0,0.0,
C17,Customer,2334.0,4427.0,0.0,23771.0,-1.0,600.0,0.0,
C18,Customer,993.0,2801.0,3705.0,28800.0,-1.0,600.0,0.0,
C19,Customer,2058.0,3442.0,5028.0,28800.0,-1.0,600.0,0.0,
