node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,3674.0,869.0,15435.0,28800.0,-1.0,600.0,0.0,
C1,Customer,3123.0,3451.0,0.0,28800.0,-1.0,600.0,0.0,
C2,Customer,1838.0,3781.0,0.0,28800.0,-1.0,600.0,0.0,
C3,Customer,1468.0,1353.0,0.0,24822.0,-1.0,600.0,0.0,
C4,Customer,4736.0,100.0,11711.0,28800.0,-1.0,600.0,0.0,
C5,Customer,3466.0,4790.0,0.0,26074.0,-1.0,600.0,0.0,
C6,Customer,4043.0,845.0,8826.0,28800.0,-1.0,600.0,0.0,
C7,Customer,4423.0,671.0,0.0,21821.0,-1.0,600.0,0.0,
C8,Customer,4702.0,3665.0,0.0,28800.0,-1.0,600.0,0.0,
C9,Customer,2987.0,3107.0,0.0,25007.0,-1.0,600.0,0.0,
C10,Customer,4690.0,237.0,5624.0,28800.0,-1.0,600.0,0.0,
C11,Customer,3463.0,1305.0,0.0,28800.0,-1.0,600.0,0.0,
C12,Customer,3292.0,21.0,0.0,28800.0,-1.0,600.0,0.0,
C13,Customer,2881.0,1253.0,0.0,28800.0,-1.0,600.0,0.0,
C14,Customer,2908.0,400.0,4153.0,21614.0,-1.0,600.0,0.0,
C15,Customer,334.0,1006.0,0.0,18818.0,-1.0,600.0,0.0,
C16,Customer,741.0,3191.0,1879.0,21951.0,-1.0,600.0,0.0,
C17,Customer,1243.0,1701.0,1711.0,28800.0,-1.0,600.0,0.0,
C18,Customer,100.0,1734.0,0.0,28800.0,-1.0,600.0,0.0,
C19,Customer,2463.0,3418.0,2514.0,28786.0,-1.0,600.0,0.0,
C20,Customer,2269.0,586.0,0.0,28800.0,-1.0,600.0,0.0,
C21,Customer,174.0,830.0,0.0,28800.0,-1.0,600.0,0.0,
C22,Customer,605.0,1608.0,0.0,24836.0,-1.0,600.0,0.0,
C23,Customer,3745.0,3205.0,0.0,24068.0,-1.0,600.0,0.0,
C24,Customer,4876.0,4795.0,331.0,28139.0,-1.0,600.0,0.0,
C25,Customer,3808.0,4547.0,0.0,28800.0,-1.0,600.0,0.0,
C26,Customer,1769.0,4850.0,6820.0,28800.0,-1.0,600.0,0.0,
C27,Customer,848.0,1337.0,290.0,28800.0,-1.0,600.0,0.0,
C28,Customer,1090.0,3547.0,0.0,14228.0,-1.0,600.0,0.0,
C29,Customer,2173.0,387.0,3270.0,22190.0,-1.0,600.0,0.0,
C30,Customer,1162.0,2766.0,0.0,28800.0,-1.0,600.0,0.0,
C31,Customer,4720.0,3922.0,0.0,28800.0,-1.0,600.0,0.0,
C32,Customer,1179.0,1221.0,8504.0,28800.0,-1.0,600.0,0.0,
C33,Customer,696.0,1924.0,0.0,28800.0,-1.0,600.0,0.0,
C34,Customer,4417.0,709.0,5848.0,28800.0,-1.0,600.0,0.0,
C35,Customer,2496.0,447.0,324.0,16030.0,-1.0,600.0,0.0,
C36,Customer,2757.0,350.0,12769.0,27510.0,-1.0,600.0,0.0,
C37,Customer,3928.0,664.0,0.0,28800.0,-1.0,600.0,0.0,
C38,Customer,4047.0,3715.0,16930.0,28800.0,-1.0,600.0,0.0,
C39,Customer,2051.0,4421.0,3877.0,19327.0,-1.0,600.0,0.0,
C40,Customer,3310.0,424.0,0.0,28800.0,-1.0,600.0,0.0,
C41,Customer,1747.0,4260.0,0.0,19755.0,-1.0,600.0,0.0,
C42,Customer,2904.0,1201.0,0.0,23157.0,-1.0,600.0,0.0,
C43,Customer,902.0,3511.0,0.0,28800.0,-1.0,600.0,0.0,
C44,Customer,3868.0,2712.0,19634.0,28800.0,-1.0,600.0,0.0,
C45,Customer,4723.0,673.0,0.0,28800.0,-1.0,600.0,0.0,
C46,Customer,4998.0,1938.0,0.0,28800.0,-1.0,600.0,0.0,
C47,Customer,4930.0,4558.0,0.0,22763.0,-1.0,600.0,0.0,
C48,Customer,604.0,753.0,4743.0,28800.0,-1.0,600.0,0.0,
C49,Customer,3686.0,1973.0,0.0,28800.0,-1.0,600.0,0.0,
BS0,BaseStation,0.0,0.0,,,,,,46.0
BS1,BaseStation,2500.0,0.0,,,,,,46.0
BS2,BaseStation,5000.0,0.0,,,,,,46.0
BS3,BaseStation,1250.0,2165.0,,,,,,46.0
BS4,BaseStation,3750.0,2165.0,,,,,,46.0
BS5,BaseStation,0.0,4330.0,,,,,,46.0
BS6,BaseStation,2500.0,4330.0,,,,,,46.0
BS7,BaseStation,5000.0,4330.0,,,,,,46.0
