node,type,x,y,earliest_time,latest_time,is_loading,waiting_time,is_charging,P
D0,Depot,0.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D1,Depot,5000.0,0.0,0.0,28800.0,1.0,600.0,1.0,
D2,Depot,5000.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
D3,Depot,0.0,5000.0,0.0,28800.0,1.0,600.0,1.0,
CS0,ChargingStation,1250.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS1,ChargingStation,3750.0,1443.0,0.0,28800.0,0.0,600.0,1.0,
CS2,ChargingStation,1250.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS3,ChargingStation,3750.0,2886.0,0.0,28800.0,0.0,600.0,1.0,
CS4,ChargingStation,2500.0,721.0,0.0,28800.0,0.0,600.0,1.0,
CS5,ChargingStation,2500.0,3608.0,0.0,28800.0,0.0,600.0,1.0,
C0,Customer,1521.0,4353.0,0.0,5208.0,-1.0,600.0,0.0,
C1,Customer,1753.0,3016.0,12207.0,28800.0,-1.0,600.0,0.0,
C2,Customer,2283.0,3461.0,7212.0,18661.0,-1.0,600.0,0.0,
C3,Customer,1282.0,4763.0,12284.0,23718.0,-1.0,600.0,0.0,
C4,Customer,2998.0,4246.0,0.0,22125.0,-1.0,600.0,0.0,
C5,Customer,1906.0,1795.0,0.0,13950.0,-1.0,600.0,0.0,
C6,Customer,2250.0,827.0,4420.0,23508.0,-1.0,600.0,0.0,
C7,Customer,1131.0,3247.0,14895.0,28800.0,-1.0,600.0,0.0,
C8,Customer,4078.0,3896.0,0.0,13634.0,-1.0,600.0,0.0,
C9,Customer,4811.0,2507.0,20268.0,28800.0,-1.0,600.0,0.0,
C10,Customer,1959.0,1259.0,0.0,11453.0,-1.0,600.0,0.0,
C11,Customer,82.0,648.0,3309.0,10656.0,-1.0,600.0,0.0,
C12,Customer,950.0,4259.0,0.0,21936.0,-1.0,600.0,0.0,
C13,Customer,4669.0,4661.0,11203.0,26371.0,-1.0,600.0,0.0,
C14,Customer,312.0,1487.0,0.0,9371.0,-1.0,600.0,0.0,
C15,Customer,112.0,1910.0,14972.0,28800.0,-1.0,600.0,0.0,
C16,Customer,3436.0,3541.0,16695.0,28800.0,-1.0,600.0,0.0,
C17,Customer,2287.0,4667.0,18235.0,28800.0,-1.0,600.0,0.0,
C18,Customer,432.0,322.0,0.0,7236.0,-1.0,600.0,0.0,
C19,Customer,3648.0,2631.0,0.0,12944.0,-1.0,600.0,0.0,
